OBJECTID	PDIV_ID	Af_used_2017	Af_used_irr_2017	Acres_2017	Af_used_mun_2017	Af_used_stk_2017	long_nad83	lat_nad83	county
45892	79447	14.10368543	14.10368543	121	0	0	-95.73142079	39.09664951	SN
45893	81872	0	0	0	0	0	-99.26350171	37.96745808	ED
45894	81064	131	131	130	0	0	-97.67034717	37.9743243	HV
45895	82696	0	0	0	0	0	-97.29965189	37.35127158	SU
45896	79743	106	106	122	0	0	-101.1482003	37.32900399	SV
45897	80999	16.73648385	16.73648385	37	0	0	-96.07871079	39.17857753	WB
45898	81317	25	25	120	0	0	-96.62347325	39.67903008	MS
45899	81529	0	0	0	0	0	-94.81390593	39.04325331	JO
45900	78899	0	0	0	0	0	-97.46325837	38.36274014	MP
45901	82560	0	0	0	0	0	-100.9258514	39.71280264	RA
45902	83324	0	0	0	0	0	-97.70758573	37.86534121	RN
45903	81766	0	0	0	0	0	-97.4290249	37.66183212	SG
45904	82087	0	0	0	0	0	-99.76159398	39.77143681	NT
45905	79679	0	0	0	0	0	-97.72009408	37.8744305	RN
45906	82918	0	0	0	0	0	-96.8857991	39.89959385	WS
45907	82025	39.43980531	39.43980531	81	0	0	-96.91573246	39.83230328	WS
45908	83515	0	0	0	0	0	-97.5268293	38.05255032	HV
45909	82709	115.9166667	115.9166667	88	0	0	-98.56897623	38.24337477	SF
45910	81446	0.790238483	0	0	0	0	-99.27860639	39.10202267	EL
45911	83194	44.35739034	44.35739034	128	0	0	-98.10066493	38.20167078	RC
45912	82357	0	0	0	0	0	-97.75488092	39.22797767	OT
45913	83690	0	0	0	0	0	-97.40752392	39.70517179	RP
45914	82917	0	0	0	0	0	-96.88652019	39.9004405	WS
45915	82860	0	0	0	0	0	-97.7902664	39.28489468	OT
45916	82268	250.0833333	250.0833333	260	0	0	-99.33278854	38.2185538	PN
45917	83651	19	19	115	0	0	-98.72945367	38.15317356	SF
45918	83117	0	0	0	0	0	-98.80353123	38.79369471	RS
45919	80664	0	0	0	0	0	-97.63250725	38.00967137	HV
45920	80237	124	124	125	0	0	-101.1312504	37.30438576	SV
45921	82032	244.5473545	244.5473545	480	0	0	-101.8615685	37.6582098	ST
45922	82743	0	0	0	0	0	-97.39974962	38.03925492	HV
45923	83686	0	0	0	0	0	-97.84897859	39.31740202	CD
45924	79146	0	0	0	0	0	-98.31875958	37.44241729	KM
45925	81125	16.32279784	16.32279784	70	0	0	-96.93384097	39.9289986	WS
45926	84094	22	22	79	0	0	-95.0783973	38.97637338	DG
45927	77238	0	0	0	0	0	-95.17804489	38.96222808	DG
45928	81970	12.08251624	0	0	12.08251624	0	-97.8932602	39.13349295	OT
45929	84566	63	63	70	0	0	-97.31136219	37.50219965	SG
45930	83917	0	0	0	0	0	-96.67577286	39.11342133	RL
45931	82019	0	0	0	0	0	-99.97882626	37.06962097	CA
45932	81199	0	0	0	0	0	-97.385019	37.6641558	SG
45933	85042	353	353	375	0	0	-101.0816571	37.52626465	HS
45934	80648	0	0	0	0	0	-100.7512143	39.15930475	TH
45935	85266	51.25	51.25	125	0	0	-98.99075	37.5175497	PR
45936	84897	171.456586	171.456586	130	0	0	-99.17398604	37.87972586	ED
45937	85670	0	0	0	0	0	-97.96534883	37.10264583	HP
45938	85225	0	0	0	0	0	-97.09088738	39.86820371	WS
45939	85021	0	0	0	0	0	-97.21308688	39.57340867	WS
45940	84472	0	0	0	0	0	-97.7644888	39.55747541	CD
45941	81928	171	171	132	0	0	-98.88088507	37.70008746	PR
45942	84062	0	0	0	0	0	-95.89213634	39.1092866	SN
45943	82919	0	0	0	0	0	-96.88543202	39.89914089	WS
45944	77595	0	0	0	0	0	-97.45559452	37.76997301	SG
45945	85991	164.5893368	164.5893368	125	0	0	-99.41738655	37.62328201	KW
45946	80942	0	0	0	0	0	-101.7646714	37.92413287	HM
45947	83900	16	16	40	0	0	-99.92621175	39.74236516	NT
45948	82113	0	0	0	0	0	-99.71290167	39.81197674	NT
45949	85095	0	0	0	0	0	-97.89288178	39.68363691	RP
45950	84915	62.61848514	62.61848514	70	0	0	-95.22447966	39.02048141	DG
45951	85323	181	181	125	0	0	-100.1620878	37.48280243	FO
45952	81071	113.1142762	113.1142762	276	0	0	-94.8986775	39.81321141	DP
45953	83193	0	0	0	0	0	-99.46699012	39.99954007	PL
45954	84935	0	0	0	0	0	-97.39118576	37.55426194	SG
45955	77825	0	0	0	0	0	-97.61962099	38.15579994	HV
45956	77776	0	0	0	0	0	-99.77307545	37.19655713	CA
45957	86373	28.27856904	28.27856904	122	0	0	-97.77494947	39.55741346	CD
45958	82440	36.30800581	36.30800581	70	0	0	-97.001428	39.32814199	CY
45959	85968	0	0	0	0	0	-95.15175015	38.30838508	AN
45960	83905	0	0	0	0	0	-100.1503338	39.66816282	NT
45961	84493	0	0	0	0	0	-98.22590823	38.7241455	EW
45962	82223	0	0	0	0	0	-95.58029632	39.07652983	JF
45963	78175	112	112	93	0	0	-98.09721519	38.14245127	RN
45964	76500	0	0	0	0	0	-97.95058277	37.76355297	RN
45965	86460	0	0	0	0	0	-97.19386358	37.18143831	SU
45966	84508	756.9301851	0	0	0	0	-97.44572323	37.79929393	SG
45967	79140	0	0	0	0	0	-97.67485491	38.088417	HV
45968	85192	159	159	125	0	0	-100.8113794	37.75383391	FI
45969	85035	0	0	0	0	0	-97.32088664	37.45210567	SU
45970	84960	0	0	0	0	0	-97.69656494	39.1908758	OT
45971	82210	0	0	0	0	0	-100.1344853	39.81376446	NT
45972	86012	0	0	0	0	0	-97.48244099	37.59446424	SG
45973	84656	6.844232487	0	0	0	6.844232487	-100.6870139	37.1406226	SW
45974	85486	0	0	0	0	0	-97.98045447	38.76363534	EW
45975	84425	0	0	0	0	0	-100.5413316	39.91381472	DC
45976	85967	0	0	0	0	0	-95.15202893	38.30854984	AN
45977	83937	46	46	136	0	0	-100.0768895	39.99512579	NT
45978	85416	79	79	130	0	0	-97.67986699	37.95980841	HV
45979	16972	0	0	0	0	0	-101.2149266	37.66338164	GT
45980	45535	0	0	0	0	0	-99.79079546	37.80213937	FO
45981	27943	0	0	0	0	0	-100.9415812	37.62497122	HS
45982	24763	0	0	0	0	0	-97.9146256	38.03832938	RN
45983	7902	0	0	0	0	0	-101.2569069	37.04674776	SV
45984	15059	0	0	0	0	0	-99.75215943	37.79678029	FO
45985	36340	0	0	0	0	0	-100.8154217	37.92769582	FI
45986	25197	0	0	0	0	0	-101.9519432	38.03686327	HM
45987	13083	0	0	0	0	0	-99.50731513	37.84692667	ED
45988	53082	0	0	0	0	0	-97.53851729	38.38496584	MP
45989	4824	0	0	0	0	0	-96.79776989	39.0406641	GE
45990	51221	0	0	0	0	0	-100.2196147	37.46033192	ME
45991	4451	0	0	0	0	0	-99.15019122	38.07047668	PN
45992	10187	0	0	0	0	0	-101.4173011	37.64885938	GT
45993	47817	0	0	0	0	0	-96.50500456	39.12840693	RL
45994	28972	0	0	0	0	0	-100.64068	37.01065511	SW
45995	31353	0	0	0	0	0	-100.2647051	39.02451969	GO
45996	6675	0	0	0	0	0	-101.6128537	38.75519915	WA
45997	12187	0	0	0	0	0	-97.96473299	39.99370148	JW
45998	41486	0	0	0	0	0	-98.76137939	38.0213427	SF
45999	2306	0	0	0	0	0	-99.27151158	38.46129526	RH
46000	12323	0	0	0	0	0	-101.7610005	38.65303232	GL
46001	39978	0	0	0	0	0	-99.56037761	39.25206019	RO
46002	42553	0	0	0	0	0	-98.71459467	38.28637454	BT
46003	36388	0	0	0	0	0	-99.31958718	38.82661093	EL
46004	24367	0	0	0	0	0	-94.65499564	39.08742451	WY
46005	39761	0	0	0	0	0	-101.0191258	38.10065953	FI
46006	19461	0	0	0	0	0	-100.9742591	38.30001001	SC
46007	26591	0	0	0	0	0	-96.34733764	39.99253785	MS
46008	53609	0	0	0	0	0	-99.75327624	37.85013411	FO
46009	39417	0	0	0	0	0	-99.30797433	39.42175175	RO
46010	2060	0	0	0	0	0	-100.1503869	39.97387062	NT
46011	48440	0	0	0	0	0	-100.963358	37.4486555	HS
46012	4775	205.5813854	205.5813854	120	0	0	-100.5203494	37.682333	GY
46013	19305	0	0	0	0	0	-99.26126153	39.42480306	RO
46014	9126	0	0	0	0	0	-101.3965569	38.5040041	WH
46015	4250	0	0	0	0	0	-97.33667158	37.68712503	SG
46016	1257	0	0	0	0	0	-97.02666047	37.03486374	CL
46017	44811	0	0	0	0	0	-97.4261829	39.61794713	CD
46018	48481	0	0	0	0	0	-99.57836025	39.92587871	PL
46019	14372	0	0	0	0	0	-100.4839684	37.87785841	GY
46020	12943	0	0	0	0	0	-101.2368461	37.30860475	SV
46021	17930	0	0	0	0	0	-97.51231956	39.48488439	CD
46022	19353	0	0	0	0	0	-98.18097628	37.74432362	RN
46023	39036	0	0	0	0	0	-100.6189735	39.22401852	SD
46024	4504	0	0	0	0	0	-98.05056509	37.78798385	RN
46025	11338	0	0	0	0	0	-100.4929533	37.56308544	GY
46026	5721	0	0	0	0	0	-98.694413	37.62593432	PR
46027	35270	0	0	0	0	0	-101.3422577	38.46694909	WH
46028	45890	0	0	0	0	0	-94.85027624	39.05467214	JO
46029	43687	0	0	0	0	0	-101.8537474	37.21709498	MT
46030	22344	0	0	0	0	0	-100.7209154	38.29249307	SC
46031	11858	0	0	0	0	0	-100.7209154	38.2902871	SC
46032	53677	0	0	0	0	0	-99.05826988	39.74833319	SM
46033	12522	0	0	0	0	0	-101.0685129	38.3587813	SC
46034	12357	0	0	0	0	0	-97.34172087	37.59051548	SG
46035	15739	0	0	0	0	0	-97.22349582	37.46892285	SU
46036	54775	0	0	0	0	0	-97.63230711	38.29541169	MP
46037	47727	0	0	0	0	0	-97.31393426	37.7219552	SG
46038	18125	0	0	0	0	0	-98.74972841	37.64313817	PR
46039	60194	0	0	0	0	0	-97.34891402	37.44284491	SU
46040	5965	0	0	0	0	0	-99.02410193	38.1453841	PN
46041	22756	0	0	0	0	0	-99.20731399	38.47504112	RH
46042	53661	0	0	0	0	0	-99.1318623	38.16149687	PN
46043	62261	0	0	0	0	0	-96.13942536	39.17356569	WB
46044	26047	0	0	0	0	0	-97.70782624	37.36982785	SU
46045	16225	0	0	0	0	0	-98.24091084	37.63188695	KM
46046	61912	0	0	0	0	0	-98.8710271	38.32179844	BT
46047	60040	0	0	0	0	0	-98.47243148	37.36577074	BA
46048	62656	0	0	0	0	0	-95.12614233	39.56734775	AT
46049	60761	0	0	0	0	0	-101.6316187	37.04302511	MT
46050	2310	0	0	0	0	0	-98.17838928	37.3985888	KM
46051	64498	0	0	0	0	0	-99.9671878	37.69958927	FO
46052	23340	0	0	0	0	0	-96.29518408	39.18056601	WB
46053	65487	0	0	0	0	0	-94.9483428	39.7602762	DP
46054	63064	0	0	0	0	0	-98.79804475	37.95246395	SF
46055	60591	0	0	0	0	0	-98.47533088	37.03016238	BA
46056	68789	0	0	0	0	0	-97.28988891	37.41101867	SU
46057	66364	0	0	0	0	0	-98.57976991	38.80413798	RS
46058	68765	0	0	0	0	0	-99.90607156	38.43810133	NS
46059	66435	0	0	0	0	0	-101.2258219	37.19559241	SV
46060	65743	0	0	0	0	0	-100.111143	39.69723174	NT
46061	70999	0	0	0	0	0	-99.95023434	39.69241063	NT
46062	72225	0	0	0	0	0	-97.10409304	37.96893426	BU
46063	73654	0	0	0	0	0	-95.45938732	39.06132455	DG
46064	70178	0	0	0	0	0	-95.81193312	39.08306967	SN
46065	74712	0	0	0	0	0	-97.45596474	37.48537856	SG
46066	75554	0	0	0	0	0	-100.9766273	38.1279761	FI
46067	76410	0	0	0	0	0	-97.10262605	37.96173947	BU
46068	73328	0	0	0	0	0	-100.8767099	37.95374318	FI
46069	75054	0	0	0	0	0	-96.67622066	39.99195287	MS
46070	71502	0	0	0	0	0	-98.24965135	38.1643518	RN
46071	72041	166.3800326	166.3800326	130	0	0	-98.67839285	37.99536479	SF
46072	76832	0	0	0	0	0	-95.50483449	39.91416601	BR
46073	69570	0	0	0	0	0	-101.0127947	37.1086455	SW
46074	71460	0	0	0	0	0	-97.4334633	37.75449219	SG
46075	76718	142	142	129	0	0	-97.41143951	37.88299185	SG
46076	73271	97.37886335	0	0	97.37886335	0	-95.7587616	39.10350938	SN
46077	80517	0	0	0	0	0	-98.4183367	37.60103286	KM
46078	79168	0	0	0	0	0	-97.19209211	38.46451121	MN
46079	76512	0	0	0	0	0	-97.85287864	38.11986793	RN
46080	73920	271.3111207	271.3111207	183	0	0	-100.6157326	37.6524036	GY
46081	79169	0	0	0	0	0	-97.19209211	38.46481326	MN
46082	78621	0	0	0	0	0	-101.8249111	37.59798586	ST
46083	67645	23	23	124	0	0	-101.0264824	38.08328352	FI
46084	75474	67	67	29	0	0	-101.9176073	39.7018836	CN
46085	80977	0	0	0	0	0	-98.32679189	37.83770343	RN
46086	79996	0	0	0	0	0	-99.80472805	39.90599725	NT
46087	80658	101	101	80	0	0	-97.19505226	37.28935051	SU
46088	80280	161	0	0	0	161	-100.9879457	37.57625441	HS
46089	79456	133	133	132	0	0	-98.65028907	38.27186249	BT
46090	79341	236	236	125	0	0	-101.2405197	37.7569468	KE
46091	82388	51.63249461	51.63249461	59	0	0	-97.79440697	39.29544103	OT
46092	79008	86.21759945	86.21759945	69	0	0	-98.0483047	37.9295627	RN
46093	75115	90.17465038	90.17465038	69	0	0	-98.11003735	37.93038318	RN
46094	78508	30	30	83	0	0	-101.3710286	38.46673868	WH
46095	83140	257	257	275	0	0	-101.43912	37.12023421	SV
46096	83244	0	0	0	0	0	-100.5655758	37.74005365	GY
46097	82272	0	0	0	0	0	-100.6224402	39.31814842	SD
46098	79015	0	0	0	0	0	-96.06286058	39.14033214	WB
46099	83533	0	0	0	0	0	-99.80351588	39.90562656	NT
46100	80190	12.58059665	12.58059665	17	0	0	-96.65913259	39.14765725	RL
46101	79355	0	0	0	0	0	-98.39165234	37.23849601	BA
46102	81880	71	71	180	0	0	-98.0848329	39.97179367	JW
46103	83476	0	0	0	0	0	-97.20606869	39.6906787	WS
46104	77241	0	0	0	0	0	-95.17310033	38.96123147	DG
46105	81238	0	0	0	0	0	-101.1775193	37.63824205	GT
46106	83101	31	31	125	0	0	-100.9399942	37.63903417	HS
46107	83286	0	0	0	0	0	-97.90954854	37.50742901	KM
46108	77417	0	0	0	0	0	-97.47757827	39.91319435	RP
46109	78054	3.022682146	0	0	0	3.022682146	-97.28332922	39.61080547	WS
46110	81999	0	0	0	0	0	-95.65540318	39.97631198	BR
46111	85768	53	53	51	0	0	-97.51019421	37.49391667	SG
46112	84770	37	37	40	0	0	-100.9290182	38.10849296	FI
46113	84198	2.778877462	0	0	2.778877462	0	-101.3996066	37.58125003	GT
46114	84339	0	0	0	0	0	-97.19470849	37.25197072	SU
46115	82541	62	62	66	0	0	-97.83230798	37.96279159	RN
46116	81168	0	0	0	0	0	-97.21036994	37.30051073	SU
46117	84027	79	79	256	0	0	-101.4751073	37.07417645	SV
46118	82913	0	0	0	0	0	-97.14986938	37.23154923	SU
46119	84503	0	0	0	0	0	-97.36506207	39.49083739	CY
46120	84879	0	0	0	0	0	-101.0314595	37.68157375	HS
46121	84812	0	0	0	0	0	-97.45890356	38.28963108	MP
46122	83086	0	0	0	0	0	-97.13133448	37.71698906	BU
46123	84268	79.63701201	79.63701201	43	0	0	-99.6540293	38.14752682	HG
46124	82748	30	30	125	0	0	-101.3732494	37.72925715	GT
46125	82417	0	0	0	0	0	-99.59010888	39.75277621	PL
46126	82772	5.027540195	5.027540195	5	0	0	-97.70707559	37.87738123	RN
46127	79006	0	0	0	0	0	-98.50517222	37.10960058	BA
46128	84607	97	97	150	0	0	-99.84051822	39.34886591	GH
46129	85182	235	235	136	0	0	-101.0063852	37.92753405	FI
46130	81937	0	0	0	0	0	-98.72403843	38.29364618	BT
46131	85376	3.181208589	0	0	0	0	-97.69243819	38.52589715	MP
46132	82722	71	71	122	0	0	-101.1923564	37.99078099	KE
46133	83497	3.958588435	0	0	0	0	-97.79326823	38.21697336	MP
46134	86434	0	0	0	0	0	-101.0904048	37.18834624	SV
46135	84865	0	0	0	0	0	-97.27235325	37.43558167	SU
46136	80831	10.41611043	10.41611043	39	0	0	-96.73570424	39.00131863	GE
46137	81121	62.44786728	62.44786728	152	0	0	-94.9512681	39.88940418	DP
46138	78081	0	0	0	0	0	-99.00135434	39.03557759	RS
46139	84180	0	0	0	0	0	-97.36407004	39.49083738	CY
46140	82680	0	0	0	0	0	-96.14630159	39.6388413	NM
46141	78765	0	0	0	0	0	-97.84425427	37.46869461	KM
46142	82644	25	25	135	0	0	-94.74124963	37.18602061	CK
46143	82349	0	0	0	0	0	-97.33037702	37.6746045	SG
46144	84171	0	0	0	0	0	-97.76042183	37.42616621	SU
46145	83098	0	0	0	0	0	-99.69348771	38.11992101	HG
46146	84476	0	0	0	0	0	-95.72437844	39.89539671	BR
46147	83876	107.9327668	107.9327668	103	0	0	-98.81694434	38.43413211	BT
46148	83358	0	0	0	0	0	-97.75808552	39.19776047	OT
46149	85356	0	0	0	0	0	-97.37826355	37.52961911	SG
46150	86189	0	0	0	0	0	-98.6680035	37.02869879	BA
46151	85802	62	62	120	0	0	-97.65644626	38.57275532	MP
46152	84823	47	47	115	0	0	-100.9344296	38.11274386	FI
46153	83151	88	88	45	0	0	-99.72002191	38.07080786	HG
46154	86358	8.101555619	8.101555619	68	0	0	-95.93286772	39.10894806	SN
46155	85422	312	312	115	0	0	-100.6560033	37.79516307	FI
46156	85772	0	0	0	0	0	-97.62637611	37.40679532	SU
46157	83452	1	0	0	0	0	-99.39831991	39.40483917	RO
46158	84251	181	181	130	0	0	-99.40855026	37.66378918	KW
46159	80107	51.33910898	51.33910898	89	0	0	-97.78332027	39.72260298	RP
46160	85347	6.699994783	0	0	0	0	-98.761935	38.16452353	SF
46161	84283	96.30782167	96.30782167	130	0	0	-100.8606113	37.72265394	HS
46162	86305	0	0	0	0	0	-95.96303424	39.40292603	JA
46163	81193	0	0	0	0	0	-96.62218073	39.177467	RL
46164	82621	64.55097575	64.55097575	133	0	0	-98.59748306	37.90038105	SF
46165	84426	0	0	0	0	0	-100.5420445	39.91381472	DC
46166	86259	72	72	57	0	0	-100.6591724	37.27793293	SW
46167	85360	0	0	0	0	0	-97.60014891	39.53874253	CD
46168	83718	48.65935658	48.65935658	124	0	0	-96.02216925	39.12569862	SN
46169	84104	0	0	0	0	0	-99.70988646	39.85674701	NT
46170	23278	0	0	0	0	0	-97.2481715	37.46083488	SU
46171	25503	0	0	0	0	0	-99.41014973	38.47623781	RH
46172	19127	0	0	0	0	0	-98.50817367	37.09744672	BA
46173	1814	0	0	0	0	0	-97.96161189	37.2870066	HP
46174	5734	0	0	0	0	0	-98.08382262	38.14381419	RN
46175	36367	0	0	0	0	0	-97.59939668	38.68225269	SA
46176	32140	0	0	0	0	0	-101.8449517	37.30810472	MT
46177	16321	0	0	0	0	0	-95.97382161	39.96133859	NM
46178	43501	0	0	0	0	0	-101.777233	37.05163557	MT
46179	37146	0	0	0	0	0	-101.2350053	37.25346982	SV
46180	40502	0	0	0	0	0	-101.8254713	37.61425451	ST
46181	11446	0	0	0	0	0	-100.8733804	37.40956766	HS
46182	4793	0	0	0	0	0	-98.47292778	39.60540289	JW
46183	49174	0	0	0	0	0	-99.99639872	37.68320358	FO
46184	12777	0	0	0	0	0	-96.60980133	38.94372955	GE
46185	15650	0	0	0	0	0	-99.67987981	38.24847313	HG
46186	33048	0	0	0	0	0	-99.46243881	38.47493801	RH
46187	20145	0	0	0	0	0	-100.5930528	37.45300657	ME
46188	22298	0	0	0	0	0	-96.1744862	37.97045818	GW
46189	33565	0	0	0	0	0	-101.8855237	37.52863396	ST
46190	15224	0	0	0	0	0	-99.98682016	37.74796826	FO
46191	48599	0	0	0	0	0	-100.9105607	38.5087358	SC
46192	38768	0	0	0	0	0	-94.85787533	39.27100121	LV
46193	23420	0	0	0	0	0	-98.34313848	37.87908824	RN
46194	20444	0	0	0	0	0	-99.21965377	37.90177379	ED
46195	6518	0	0	0	0	0	-96.25248958	39.20602765	PT
46196	34143	0	0	0	0	0	-101.3144201	37.90444037	KE
46197	3605	0	0	0	0	0	-98.57965795	37.27194794	BA
46198	44666	0	0	0	0	0	-97.52419951	37.73438031	SG
46199	23531	0	0	0	0	0	-101.1854749	37.31847088	SV
46200	15375	0	0	0	0	0	-99.8921545	38.42191791	NS
46201	9992	0	0	0	0	0	-98.07949117	37.44255172	KM
46202	15287	0	0	0	0	0	-99.56258589	37.62748354	FO
46203	37303	0	0	0	0	0	-96.0878042	37.06375962	CQ
46204	47694	0	0	0	0	0	-99.94398723	39.34233211	GH
46205	4460	0	0	0	0	0	-100.6176461	37.78841391	GY
46206	34233	0	0	0	0	0	-99.24767024	38.15792678	PN
46207	6075	0	0	0	0	0	-100.1012074	37.61036543	FO
46208	18900	0	0	0	0	0	-98.61303118	37.97022595	SF
46209	8364	0	0	0	0	0	-101.9151817	37.26628797	MT
46210	19817	0	0	0	0	0	-101.4353384	38.47306273	WH
46211	24576	0	0	0	0	0	-99.65141813	39.65200409	NT
46212	9847	0	0	0	0	0	-99.09053063	38.15497197	PN
46213	32650	0	0	0	0	0	-100.9477903	38.23622851	FI
46214	32098	0	0	0	0	0	-99.38375006	38.1606678	PN
46215	7390	0	0	0	0	0	-101.2506007	37.9377636	KE
46216	6355	0	0	0	0	0	-97.63322309	38.01051638	HV
46217	23355	0	0	0	0	0	-100.7137668	37.93498108	FI
46218	20874	0	0	0	0	0	-97.47650636	37.77031505	SG
46219	14868	0	0	0	0	0	-100.6663948	39.23127944	SD
46220	29309	0	0	0	0	0	-101.6559497	39.16392193	SH
46221	32072	0	0	0	0	0	-97.57456017	38.86796794	SA
46222	900	0	0	0	0	0	-100.4178907	37.15575571	ME
46223	35429	0	0	0	0	0	-97.97144596	38.05442037	RN
46224	1736	0	0	0	0	0	-96.91331294	37.01557992	CL
46225	12516	0	0	0	0	0	-97.44378705	37.84470092	SG
46226	51766	0	0	0	0	0	-100.8298041	37.70375604	HS
46227	35395	0	0	0	0	0	-95.43013575	39.07552908	JF
46228	33437	0	0	0	0	0	-101.0537575	39.32251946	TH
46229	11394	0	0	0	0	0	-101.8597806	38.83412744	WA
46230	21787	0	0	0	0	0	-97.32144764	37.57597892	SG
46231	15878	0	0	0	0	0	-101.0265238	39.93772367	RA
46232	2698	0	0	0	0	0	-98.75565065	38.35225329	BT
46233	54261	0	0	0	0	0	-99.13689038	37.77351135	ED
46234	2325	0	0	0	0	0	-97.31398126	37.72171921	SG
46235	22862	0	0	0	0	0	-97.70543353	37.97334641	RN
46236	27033	0	0	0	0	0	-98.06691137	37.72694357	KM
46237	19223	0	0	0	0	0	-96.13171424	38.1415074	GW
46238	23504	0	0	0	0	0	-99.14898482	39.33758339	RO
46239	44664	0	0	0	0	0	-95.28537643	39.05402077	JF
46240	40391	0	0	0	0	0	-101.5206238	37.02730107	SV
46241	50583	0	0	0	0	0	-100.6164519	39.78986358	DC
46242	52294	0	0	0	0	0	-97.22856105	37.48784646	SG
46243	61332	0	0	0	0	0	-98.85176868	38.3483043	BT
46244	9989	0	0	0	0	0	-100.4550487	37.94296075	GY
46245	41018	0	0	0	0	0	-100.3996385	38.36429049	LE
46246	14194	0	0	0	0	0	-98.23247505	37.8893766	RN
46247	61927	0	0	0	0	0	-97.71114454	37.9915713	RN
46248	62469	0	0	0	0	0	-98.15472346	37.88005394	RN
46249	24741	0	0	0	0	0	-97.43941609	38.33593269	MP
46250	62373	0	0	0	0	0	-98.53550933	38.37170443	BT
46251	3000	0	0	0	0	0	-100.3979676	39.26108344	SD
46252	61712	0	0	0	0	0	-97.87694917	39.15613025	OT
46253	61702	0	0	0	0	0	-100.9518906	37.09041817	SW
46254	61907	0	0	0	0	0	-101.6729661	37.06864274	MT
46255	52302	0	0	0	0	0	-100.9797839	37.39499439	HS
46256	64878	0	0	0	0	0	-99.8950166	39.74364111	NT
46257	63811	0	0	0	0	0	-99.29383281	38.43102599	RH
46258	65210	0	0	0	0	0	-97.03471239	39.844397	WS
46259	18407	0	0	0	0	0	-98.35413162	38.26429244	RC
46260	60965	0	0	0	0	0	-97.51084479	38.2207143	MP
46261	64831	0	0	0	0	0	-100.7537318	37.26420219	SW
46262	61427	0	0	0	0	0	-96.85185504	39.01727405	GE
46263	68037	0	0	0	0	0	-97.98568536	37.73954368	RN
46264	63683	0	0	0	0	0	-98.43861862	38.3293665	RC
46265	65848	0	0	0	0	0	-100.1645946	38.8770841	GO
46266	69684	0	0	0	0	0	-99.40574279	38.17490467	PN
46267	68286	0	0	0	0	0	-98.77645137	38.40662841	BT
46268	65965	0	0	0	0	0	-98.74734133	37.95855635	SF
46269	44964	0	0	0	0	0	-100.3982259	38.47137867	LE
46270	68819	0	0	0	0	0	-101.7849713	39.75349067	CN
46271	64559	0	0	0	0	0	-100.9048481	38.50961427	SC
46272	23266	0	0	0	0	0	-101.3555497	38.5159104	WH
46273	69982	0	0	0	0	0	-97.78325907	37.64002431	SG
46274	63046	0	0	0	0	0	-97.46363804	37.50129575	SG
46275	68460	0	0	0	0	0	-99.948415	39.68623921	NT
46276	71725	0	0	0	0	0	-97.64606758	39.05265573	OT
46277	69820	0	0	0	0	0	-99.94952367	39.69186158	NT
46278	71023	90.80223783	90.80223783	122	0	0	-101.1694118	39.61979267	RA
46279	71257	91	91	77	0	0	-100.6339735	37.52154414	GY
46280	68736	0	0	0	0	0	-97.67928594	37.0786587	SU
46281	72253	0	0	0	0	0	-100.9924144	37.05885475	SW
46282	72817	0	0	0	0	0	-98.88302563	37.36554237	BA
46283	71946	0	0	0	0	0	-100.8357419	37.67871473	HS
46284	70100	0	0	0	0	0	-99.71948337	39.97292517	NT
46285	67231	0	0	0	0	0	-98.27380973	37.88115617	RN
46286	73498	0	0	0	0	0	-98.00962698	37.75511875	RN
46287	62664	0	0	0	0	0	-97.70664375	37.90133264	RN
46288	75837	0	0	0	0	0	-97.98432921	38.13689607	RN
46289	74542	0	0	0	0	0	-97.02742018	38.9909719	DK
46290	71264	0	0	0	0	0	-97.24121339	37.3260302	SU
46291	73638	0	0	0	0	0	-97.92665058	37.94486195	RN
46292	74979	0	0	0	0	0	-100.7324631	37.12918854	SW
46293	74446	0	0	0	0	0	-97.83925765	38.04665217	RN
46294	80396	0	0	0	0	0	-98.16863895	38.03182265	RN
46295	79031	0	0	0	0	0	-97.31269031	39.51618158	CY
46296	79519	79.41267635	0	0	79.41267635	0	-97.46602974	38.0505653	HV
46297	78369	0	0	0	0	0	-100.023658	39.87904162	NT
46298	80676	0	0	0	0	0	-98.0681215	37.43621724	KM
46299	78957	0	0	0	0	0	-95.67112618	39.06068398	SN
46300	79524	0	0	0	0	0	-97.43772078	37.7058773	SG
46301	79020	0	0	0	0	0	-98.34959492	37.23912738	BA
46302	79572	161.2884417	161.2884417	130	0	0	-99.05413983	38.01079509	PN
46303	76535	182	182	134	0	0	-98.1012698	37.94838596	RN
46304	80273	0	0	0	0	0	-98.11454186	37.90612516	RN
46305	81042	0	0	0	0	0	-99.38316534	38.69367887	RH
46306	83172	127.1621078	127.1621078	142	0	0	-97.9634411	37.9952618	RN
46307	78347	0	0	0	0	0	-95.53080017	39.89244326	BR
46308	82569	0	0	0	0	0	-100.9193595	39.71885936	RA
46309	84740	0	0	0	0	0	-97.60065548	38.71815648	SA
46310	81180	0	0	0	0	0	-97.38277979	39.49838757	CD
46311	81196	16.00530611	0	0	0	0	-97.3852677	37.66435077	SG
