AGRI,Crop,ET,GMD,GW,P,SW,URBAN,YEAR
0.40459582,1.0,197.9,4,6.8973627,319.909,0.15764707,0.051486194,2003
0.3086016,1.15,93.1,4,0.0,182.83,0.0,0.03345375,2002
0.6828421,1.0,174.0,4,34.703762,236.078,0.013965334,0.05751668,2003
0.35367548,1.0,157.7,4,8.318882,360.32,0.0,0.051522598,2004
0.46525165,1.0,85.9,4,40.674927,148.84799,0.0,0.04349011,2002
0.6885902,1.0,185.9,4,38.194996,304.83,0.0,0.006567489,2003
0.50520444,1.0,175.5,4,23.032104,413.44202,0.0,0.029876256,2004
0.62516373,1.15,251.3,4,69.05306,407.068,0.0030882594,0.05397357,2004
0.44999394,1.0,146.5,4,4.872653,331.49402,0.0,0.027025232,2004
0.5506315,1.0,237.0,4,89.99759,419.905,0.0,0.052239697,2004
0.613466,1.0,170.8,4,153.63446,269.174,0.0,0.043111026,2003
0.5549794,1.2,182.0,4,136.27034,292.17798,0.0,0.04611733,2003
0.5557313,1.0,191.1,4,62.457756,217.947,0.051511165,0.12227482,2002
0.6264421,1.0,180.6,4,27.80468,368.91998,0.0,0.014769378,2004
0.675838,1.15,183.3,4,62.29776,294.88,0.0,0.01609175,2003
0.5698215,1.0,188.7,4,18.38994,331.893,0.0,0.046087403,2003
0.57919717,1.0,142.5,4,38.315556,267.55402,0.0,0.06968435,2002
0.39273286,1.15,229.6,4,3.233133,347.13,0.21563277,0.034278892,2003
0.5701017,1.0,147.8,4,0.0,384.573,1.0555139e-05,0.07606692,2003
0.593727,1.15,86.7,4,9.487635,254.04599,0.0,0.055334136,2002
0.49352384,1.0,110.9,4,0.0,258.567,0.0,0.08390783,2002
0.68700296,1.0,109.2,4,16.37424,220.282,0.00014791131,0.10734754,2002
0.5468047,1.0,127.8,4,43.61862,220.561,0.0,0.05229649,2002
0.49352384,1.0,198.9,4,0.0,400.544,0.0,0.08390783,2004
0.7807781,1.15,193.2,4,80.59929,404.606,0.0004594223,0.062274497,2004
0.4638859,1.0,170.7,4,4.0180883,333.941,0.0,0.018778509,2003
0.5669472,1.0,128.9,4,120.10382,220.87,0.0,0.022414517,2002
0.74270976,1.0,175.1,4,128.49345,220.11,4.92354e-05,0.08972917,2002
0.8224422,1.15,160.2,4,103.22657,249.31,0.0014752945,0.126021,2002
0.35753572,1.0,181.6,4,7.127759,313.82,0.17076804,0.050657038,2003
0.6215841,1.2,101.3,4,151.9549,205.744,0.0,0.012286613,2002
0.73198926,1.15,169.7,4,10.689473,273.504,0.0013989105,0.037184175,2003
0.807837,1.0,143.2,4,90.81641,159.59,0.0008770928,0.07065845,2002
0.6210218,1.0,179.3,4,85.723145,247.583,0.0,0.028567448,2003
0.77091235,1.15,339.5,4,179.96596,409.19998,0.0088016195,0.09162766,2004
0.38231656,1.0,120.8,4,0.5339893,178.933,0.17661719,0.04530016,2002
0.5867224,1.2,203.9,4,28.804178,324.562,0.0,0.098452196,2004
0.543638,1.2,210.3,4,140.52519,360.441,0.0,0.016045159,2004
0.52237475,1.15,120.3,4,27.064089,208.64099,0.058928832,0.122790225,2002
0.6712953,1.2,154.3,4,57.369343,350.07,0.0,0.010539504,2004
0.5451496,1.2,204.7,4,25.468206,354.024,0.0,0.03781565,2003
0.47267398,1.15,123.2,4,0.0,235.593,0.0,0.051474217,2002
0.5930788,1.0,189.6,4,42.655216,281.79,0.029455513,0.04808711,2003
0.75490355,1.2,302.1,4,80.91082,296.974,0.007504032,0.118893676,2003
0.6959283,1.0,172.5,4,31.702408,360.088,0.0,0.10714052,2003
0.5085025,1.0,189.0,4,0.0,403.185,8.514606e-08,0.036982317,2003
0.66433895,1.0,241.0,4,82.57489,354.7,0.0,0.008394643,2004
0.6520773,1.0,223.5,4,32.75224,488.193,0.008659544,0.12927496,2004
0.40328628,1.15,220.0,4,32.927574,432.436,0.1420835,0.055540957,2004
0.8270449,1.2,237.8,4,63.829815,272.801,0.0017312741,0.07691178,2003
0.7461703,1.0,160.2,4,14.020399,264.022,0.00080399297,0.040910557,2003
0.63157123,1.15,270.5,4,70.45051,322.132,0.0,0.068184786,2004
0.6264618,1.2,200.8,4,18.004658,410.026,9.1525064e-05,0.060055353,2004
0.4925741,1.0,286.7,4,10.505423,397.203,0.0,0.016156672,2004
0.5620495,1.15,195.7,4,7.8355517,376.611,2.3025745e-05,0.071974374,2003
0.38213086,1.0,219.2,4,9.628155,359.255,0.21993834,0.035408657,2003
0.6165776,1.0,114.2,4,57.222935,184.028,0.031945784,0.075652294,2002
0.7927563,1.15,120.7,4,72.66371,253.662,0.0045215623,0.11660832,2002
0.59218884,1.2,112.2,4,22.525633,240.968,2.001762e-05,0.0527377,2002
0.5745709,1.0,192.0,4,14.493997,346.759,0.0,0.030030325,2003
0.62232506,1.15,216.8,4,43.483906,274.059,0.020066671,0.048152063,2003
0.5593543,1.15,217.4,4,16.756943,348.2,0.0,0.053492326,2003
0.49389017,1.15,129.8,4,5.8401194,264.342,0.093589514,0.041720252,2002
0.5633218,1.0,134.1,4,52.088024,170.641,0.0,0.016818076,2002
0.55342466,1.0,199.3,4,0.8383391,360.578,0.0,0.033399604,2004
0.606353,1.15,128.9,4,67.960045,208.522,0.018182198,0.047228657,2002
0.68705094,1.15,159.2,4,101.73677,299.586,0.0,0.010085131,2003
0.54776585,1.0,174.7,4,36.256493,390.123,0.0,0.024801608,2004
0.5581912,1.0,102.3,4,21.235258,228.303,0.06028231,0.08465077,2002
0.5492776,1.15,140.9,4,50.83486,187.985,0.0,0.025788704,2002
0.8150017,1.15,204.6,4,46.371483,401.299,0.00024386453,0.11870112,2004
0.3711206,1.0,113.1,4,16.983723,184.34,0.19338611,0.040106203,2002
0.47267398,1.15,151.2,4,0.0,351.637,0.0,0.051474217,2003
0.55202895,1.0,188.8,4,0.0,418.019,4.826047e-05,0.07072001,2004
0.57735884,1.15,191.8,4,15.479334,446.46298,0.0,0.021314565,2004
0.5554737,1.2,208.9,4,57.13331,457.978,0.0,0.046149902,2004
0.7972618,1.15,128.5,4,65.70778,200.74,0.0016304526,0.060544632,2002
0.61356586,1.2,149.9,4,150.50471,215.617,0.0,0.019039981,2002
0.5749961,1.15,94.5,4,28.079332,211.077,0.0,0.1086012,2002
0.8434828,1.15,194.3,4,147.65393,356.057,0.0008770928,0.12849253,2003
0.5549794,1.2,282.0,4,133.56877,388.151,0.0,0.04611733,2004
0.68099886,1.0,234.6,4,32.372303,422.817,0.004038263,0.03973949,2004
0.67391926,1.15,96.4,4,48.70558,273.238,3.2349963e-05,0.08302091,2002
0.7196308,1.2,308.0,4,226.5111,246.10199,0.013974279,0.09401835,2003
0.4707713,1.15,108.7,4,0.7218024,228.989,0.0,0.018293886,2002
0.38078478,1.15,192.8,4,0.0,410.321,0.1830743,0.03597379,2004
0.6381774,1.0,241.6,4,160.62411,315.99,0.0,0.009004165,2003
0.7113376,1.0,182.8,4,4.8524466,351.025,0.00010930048,0.06065832,2004
0.52379644,1.15,88.6,4,9.02556,268.495,0.012407972,0.11515122,2002
0.7778221,1.15,165.1,4,34.86598,319.569,0.0012825594,0.12502308,2003
0.6147671,1.0,139.9,4,25.266642,256.293,0.0,0.08428533,2002
0.8134131,1.0,183.0,4,127.748085,240.14499,0.0049970993,0.10734236,2002
0.7961931,1.2,208.0,4,129.59402,344.707,0.0004101869,0.13308853,2003
0.4707713,1.15,228.3,4,4.1609116,334.05002,0.0,0.018293886,2003
0.4906247,1.15,168.3,4,12.070384,358.45,0.0,0.022467133,2003
0.60490763,1.0,207.9,4,58.485184,330.08298,0.0,0.06930239,2003
0.65966594,1.2,200.9,4,96.44365,285.30103,0.0,0.012008672,2003
0.38213086,1.0,250.9,4,8.581971,438.452,0.21993834,0.035408657,2004
0.85513544,1.0,234.1,4,88.46653,366.162,0.0009313292,0.11932595,2004
0.7807781,1.15,118.1,4,78.745224,184.477,0.0004594223,0.062274497,2002
0.57003444,1.2,192.1,4,16.232786,288.219,0.041600786,0.04624565,2003
0.61954504,1.2,236.2,4,113.7306,363.269,0.0,0.014603984,2004
0.6071293,1.15,193.6,4,44.40966,319.437,0.0,0.027610313,2003
0.85513544,1.0,232.1,4,90.88103,338.901,0.0009313292,0.11932595,2003
0.53903556,1.0,252.5,4,34.21237,423.357,0.037123226,0.060328558,2004
0.47438943,1.0,157.4,4,30.147938,404.046,0.09170074,0.09035679,2004
0.61347514,1.0,112.8,4,16.247602,266.656,0.0,0.054155737,2002
0.61356586,1.2,216.4,4,118.894905,285.438,0.0,0.019039981,2003
0.5179721,1.15,143.7,4,10.611252,246.507,1.5746418e-05,0.07312798,2002
0.76506907,1.2,196.0,4,12.393784,368.25,0.0015286306,0.046868514,2004
0.8251242,1.2,266.5,4,87.688,337.249,0.00045332662,0.13279718,2003
0.6495765,1.0,275.6,4,12.308182,271.615,0.006610423,0.045472607,2003
0.5851091,1.15,142.9,4,92.83535,164.648,0.0,0.015050884,2002
0.68097734,1.2,263.9,4,85.24001,326.952,0.0,0.005205031,2003
0.5310852,1.0,132.7,4,43.63274,166.90599,0.0,0.013835328,2002
0.4141906,1.0,206.3,4,27.785896,297.563,0.1470163,0.0515807,2003
0.5372082,1.15,141.4,4,17.450373,294.64,0.0,0.060637,2003
0.63959986,1.2,211.5,4,148.44948,310.793,0.0,0.0123945065,2003
0.40328628,1.15,142.2,4,32.857056,181.38701,0.1420835,0.055540957,2002
0.4933682,1.15,109.3,4,101.24606,164.977,0.0,0.032013666,2002
0.5554737,1.2,195.0,4,52.78939,323.038,0.0,0.046149902,2003
0.69629747,1.15,275.2,4,28.944801,404.998,0.0013151482,0.03184074,2004
0.5616192,1.0,216.2,4,93.74164,376.739,0.0,0.09704974,2003
0.78799236,1.0,102.0,4,53.55505,258.9,0.00011635116,0.11802976,2002
0.73948145,1.0,264.7,4,52.232224,393.424,0.0049970993,0.04725701,2004
0.5829691,1.15,193.7,4,18.548882,394.08398,4.3667882e-05,0.06254259,2003
0.54675806,1.0,271.4,4,26.254887,423.64,0.044438913,0.04823013,2004
0.5774324,1.0,200.8,4,4.48812,425.583,0.0,0.035077415,2004
0.59218884,1.2,184.1,4,14.269457,353.57,2.001762e-05,0.0527377,2003
0.7297877,1.0,94.1,4,51.92912,222.18399,0.0,0.11189551,2002
0.38193017,1.15,139.1,4,2.8470352,408.553,0.0,0.017125158,2004
0.8270449,1.2,205.7,4,53.500034,353.17,0.0017312741,0.07691178,2004
0.62616396,1.0,295.4,4,125.69963,310.512,0.029526686,0.11822238,2003
0.799525,1.15,187.5,4,161.33955,256.20898,0.005413293,0.07607522,2003
0.5953835,1.0,191.5,4,25.113136,373.366,0.0,0.049328048,2004
0.53858715,1.0,166.6,4,88.4686,381.33,0.0,0.030538311,2003
0.52237475,1.15,171.2,4,23.982298,341.15698,0.058928832,0.122790225,2003
