AGRI_KS,ET_KS,GRACE_Trend_KS,P_KS,SW_KS,URBAN_FLT_KS
0.72372526,1522.0,-458.6178,475.38,0.3144923,0.29287803
0.7540458,2042.0,-138.59648,311.93,0.0,0.2509294
0.56397617,3190.0,-387.64514,633.519,0.17331187,0.14953631
0.43252265,2394.0,-135.69774,588.23,0.32042608,0.0702676
0.7543468,1700.0,-285.59644,239.88,0.0008827726,0.2688401
0.6400613,2640.0,-335.25708,491.16,0.10829798,0.32613415
0.74630016,2884.0,-374.7312,742.70496,0.5369452,0.27665532
0.38154182,1468.0,-340.7523,230.48,0.0,0.02973015
0.5857463,1492.0,-590.4795,236.58,0.02156841,0.05329662
0.33269197,1682.0,-109.84654,285.96,0.24293533,0.100391366
0.06368388,4485.0,-368.102,822.71,0.37599364,0.06032213
0.46233356,2753.0,-353.1966,568.861,0.020069178,0.03947284
0.6520813,2890.0,-236.23709,569.22,0.16332848,0.17818154
0.7749195,1970.0,-156.36523,606.73,0.0008302518,0.13756298
0.5035966,2591.0,-401.34882,527.07,0.021116817,0.0061516054
0.67543983,3007.0,-197.17755,396.64,0.45229316,0.034217983
0.7998772,3260.0,-261.50198,711.84,0.8815114,0.53196585
0.45590913,3410.0,-430.43643,590.60004,0.9635774,0.6411579
0.7528959,1778.0,-419.79913,344.02,0.0035633603,0.101374954
0.49006313,1903.0,-214.17244,471.32,0.10725129,0.26550773
0.104277775,1153.0,-252.41238,358.25,0.001339234,0.06345286
0.81668305,1523.0,-425.24097,597.76996,0.0,0.054225605
0.5340395,2461.0,-370.13885,675.70703,0.37351352,0.26638258
0.3498207,1230.0,-538.55914,209.51,0.31905586,0.17040518
0.43161708,2128.0,-160.42273,395.22998,0.49882108,0.16862468
0.5722434,1739.0,-254.24326,296.74,0.002382844,0.05100307
0.6002984,2209.0,-293.1137,677.75,0.4345338,0.20365036
0.69082093,3197.0,-320.67572,684.29004,0.04536521,0.16692793
0.68894833,2488.0,-285.53815,484.22,0.39622545,0.21788663
0.29553792,1782.0,-419.79913,363.59,0.0,0.061548162
0.38348207,1269.0,-440.299,265.62,0.37780845,0.17749926
0.68664414,1051.0,-273.6083,355.32,0.0,0.07697654
0.36331975,2801.0,-370.42548,552.502,0.04358528,0.10989985
0.58777744,3167.0,-329.17343,427.43,0.0566489,0.1990867
0.76237667,3052.0,-135.69774,592.12,0.07531865,0.10032106
0.64902806,968.0,-243.7851,310.32,0.0,0.071048245
0.83867186,1475.0,-563.4581,283.63,0.2783238,0.16517262
0.92768496,2123.0,-320.76462,320.35,0.020298747,0.05413127
0.3366618,628.0,-426.6893,299.53,0.021886753,0.12388727
0.28330505,4681.0,-262.03653,745.25,0.29809937,0.22735992
0.5804854,2721.0,-283.8847,531.77,0.4594934,0.26021683
0.4316423,4012.0,-176.06418,615.01,0.016027404,0.066796854
0.5347686,3697.0,-374.7312,748.55,0.46355698,0.14799623
0.12976754,1251.0,-267.43295,327.41,0.15904464,0.04578975
0.33969715,1491.0,-273.64133,463.11,0.3581333,0.08880906
0.7379672,1729.0,-237.20526,258.19,0.0001763382,0.1302485
0.8473582,1948.0,-338.74677,541.97,0.062566794,0.05371182
0.29527068,2721.0,-310.64453,498.91998,0.17948511,0.08707206
0.35593122,1962.0,-123.7742,496.19,0.051360514,0.08346645
0.58526355,3443.0,-361.9958,687.971,0.10545182,0.037444316
0.45324752,865.0,-284.25726,370.22,0.0,0.20580605
0.78204274,470.0,-303.56976,123.55,0.00060318585,0.11846379
0.77363145,2547.0,-338.74677,459.11002,0.03653147,0.07813787
0.64654386,2839.0,-401.34882,432.66,0.34403986,0.16693005
0.6911404,1718.0,-380.40277,218.47,3.362431e-05,0.14433908
0.59861887,1962.0,-618.90204,296.14,0.010197166,0.20217344
0.44392785,1761.0,-405.79517,337.72,0.2858649,0.09809653
0.6690781,1581.0,-267.43295,492.86002,0.116642,0.12520315
0.24586797,1633.0,-266.20975,476.44,0.01124502,0.06509981
0.50115615,1221.0,-239.60513,280.04,0.1452068,0.035753716
0.6158466,1174.0,-461.4865,270.76,0.39146176,0.12743115
0.41572136,209.0,-303.56976,130.0,0.0,0.07850112
0.4689508,3239.0,-283.8847,589.44,0.44500014,0.24674852
0.3577382,1878.0,-156.36523,394.35,0.2711909,0.17867428
0.34407243,2864.0,-147.70377,508.69,0.3260524,0.17785765
0.807331,2259.0,-351.68716,480.47,0.29653415,0.17739454
0.69743645,2750.0,-226.48181,606.94,0.47491753,0.25881672
0.75899047,2556.0,-338.02228,445.72,0.3891477,0.22450088
0.847654,2903.0,-118.219025,563.89,0.26215962,0.0830234
0.24586801,1448.0,-319.84076,287.68,0.24317713,0.115427226
0.6894766,1168.0,-354.32742,348.33002,0.38003972,0.12164802
0.6280303,2443.0,-144.0245,444.59,4.117513e-06,0.10994535
0.7446584,785.0,-354.32742,351.6,0.3404554,0.07871006
0.124010764,1285.0,-273.07043,297.63998,0.22875604,0.07276716
0.15441176,1863.0,-353.30487,343.66,0.09774755,0.023851132
0.6749272,1694.0,-590.4795,266.83002,8.459156e-06,0.1951779
0.4119342,1818.0,-340.7523,281.19,0.0,0.11641955
0.51852936,1321.0,-590.4795,245.48,0.008821941,0.100447394
0.628888,2751.0,-329.17343,403.91,0.03493189,0.10562099
0.45506865,1919.0,-122.82578,314.81,0.059423085,0.032617822
0.3814878,2306.0,-118.219025,393.33002,0.026509553,0.10065566
0.5569845,3360.0,-330.90118,596.76,0.42582098,0.28163475
0.034190346,3832.0,-376.49408,576.25,0.170089,0.00082698074
0.6547508,1641.0,-226.0185,361.34,0.35558456,0.2074773
0.6002984,2184.0,-387.13025,643.08,0.4345338,0.20365036
0.6719631,1076.0,-590.4795,308.15,4.6304973e-05,0.17359334
0.5900748,3879.0,-186.82289,533.96,0.12792334,0.13138975
0.54983944,2217.0,-309.92313,542.4,0.04407109,0.12686394
0.65996563,2429.0,-225.87646,476.46,0.2002755,0.059075646
0.6963742,2136.0,-327.63904,506.05,0.1662453,0.16904128
0.8162808,2409.0,-311.00467,450.55,0.37295595,0.17513405
0.7361605,1506.0,-123.7742,463.05002,0.024334485,0.09927948
0.77808785,1152.0,-273.6083,431.56,0.0,0.05561542
0.15576321,1257.0,-230.03015,361.22998,0.214,0.059584618
0.26394483,1623.0,-400.74432,269.3,0.020074379,0.023253344
0.5298331,968.0,-416.26797,358.35,0.012357301,0.07441735
0.7197887,823.0,-237.32727,314.37,0.0,0.078076206
0.68681794,2101.0,-230.15942,752.17,0.4877257,0.23957807
0.57261115,3492.0,-430.43643,472.24,0.68469375,0.19762877
0.40194604,1686.0,-458.6178,295.09,0.35611555,0.267496
0.82490563,1464.0,-237.32727,245.99,0.0022240712,0.069395214
0.6641776,2484.0,-241.49243,520.64,0.4314824,0.27934006
0.443914,2392.0,-263.40884,406.42,0.013978695,0.030698845
0.7794736,1526.0,-273.07043,348.86002,0.2690539,0.07091795
0.55102515,2891.0,-110.0946,529.05,0.40282622,0.1989796
0.7289693,2322.0,-320.76462,322.44,0.18389684,0.11706507
0.66956925,1027.0,-425.24097,332.74,0.0,0.06111253
0.6477067,2478.0,-313.5496,511.86,0.000258375,0.15046018
0.71069074,1245.0,-419.79913,293.17,9.513047e-05,0.11969966
0.20304246,3263.0,-346.74042,866.79,0.74188995,0.17439269
0.9706611,3053.0,-375.15216,791.404,0.36721978,0.22876029
0.6654704,2339.0,-347.7622,360.61002,0.033593837,0.114269644
0.4965938,3450.0,-230.15942,712.9,0.42689744,0.15014954
0.55948853,1092.0,-252.96307,348.18,0.0,0.17235789
0.5056272,2941.0,-320.67572,523.7,0.30458522,0.3448135
0.25968686,1614.0,-353.30487,346.56,0.07799112,0.030466791
0.4578095,2239.0,-376.82422,387.51,0.34147966,0.11975882
0.7394162,2818.0,-358.8145,670.83,0.27440408,0.21267663
0.686347,1571.0,-401.34882,325.5,0.39673644,0.1607049
0.7965572,2367.0,-266.20975,462.97,0.20498149,0.14447898
0.48963678,3788.0,-387.12906,657.051,0.009744118,0.24599814
0.707879,3000.0,-197.0005,619.61,0.20091188,0.135736
0.45253798,3114.0,-236.23709,450.38,0.37255344,0.28076842
0.73103076,2392.0,-430.43643,586.92,0.8946711,0.6228685
0.76851016,1648.0,-351.6481,336.97998,0.7856988,0.40346932
0.60068196,2408.0,-186.82289,537.33,0.35120964,0.13699092
0.8660732,2603.0,-348.45395,570.918,0.013273397,0.033707883
0.26758376,1878.0,-291.75815,422.2,0.3822247,0.12874813
0.4018367,1267.0,-335.27618,313.75,0.0,0.01692535
0.7791078,3384.0,-311.00467,440.41,0.3417384,0.220675
0.5387213,3434.0,-294.10437,484.9,0.05385089,0.26176363
0.74156106,3007.0,-121.88341,577.73,0.43142194,0.31616262
0.46007293,963.0,-474.36856,159.65001,0.0,0.09324079
0.44964713,1223.0,-319.84076,356.23,0.23326737,0.14548543
0.49344897,1020.0,-453.73685,185.06,0.3025771,0.16608852
0.36321473,2286.0,-370.13885,639.518,0.36011136,0.2213603
0.8201922,2978.0,-330.90118,713.88,0.6282548,0.4400094
0.46425843,2684.0,-330.90118,677.31,0.39972898,0.10542123
0.43293655,764.0,-453.73685,188.88,0.17474018,0.060608927
0.36691925,1547.0,-278.27295,441.3,0.009714905,0.031037387
0.65913177,3135.0,-225.87646,483.79,0.23587364,0.082686774
0.65570366,1662.0,-380.40277,228.62,0.0,0.17968407
0.80721545,2132.0,-167.12189,556.66,0.0,0.050756853
0.4789233,848.0,-237.20526,238.22,0.0,0.06282345
0.6461715,3084.0,-346.44556,428.86502,2.3658144e-05,0.17847097
0.5193376,2467.0,-299.7838,523.37,0.2158073,0.12612875
0.6986903,2115.0,-397.63855,292.69,0.4630283,0.26544058
0.49344897,2681.0,-390.47763,599.823,0.3025771,0.16608852
0.78259027,2112.0,-323.7525,249.54001,0.0488381,0.08760388
0.35550758,766.0,-503.74908,236.63,0.04441053,0.16153248
0.35333335,2739.0,-291.75815,437.52,0.03910425,0.123624705
0.51038724,1786.0,-243.7851,301.79,0.0,0.10494953
0.8794012,2762.0,-338.02228,550.13,0.2192282,0.13332893
0.76989126,3469.0,-335.27618,362.94,2.441626e-05,0.13959548
0.2728326,1488.0,-285.59644,241.43,0.30539978,0.09877015
0.6669819,975.0,-419.35913,261.96,1.4591213e-07,0.030806756
0.79046035,3449.0,-375.15216,773.041,0.24194762,0.32486737
0.8378062,2092.0,-347.7622,404.19,0.1568252,0.11808465
0.7198939,1951.0,-267.43295,449.27,0.06674861,0.15520631
0.839506,2702.0,-230.15942,690.99,0.31349975,0.21011215
0.3663754,1767.0,-227.80148,416.9,0.22181758,0.18380791
0.5738395,2427.0,-470.69324,305.71,0.10592691,0.25096
0.6377294,1924.0,-214.17244,367.44,0.10841381,0.061389383
0.39527524,364.0,-296.19504,237.1,0.0,0.011092219
0.7475774,2442.0,-330.90118,632.83997,0.6219828,0.40150428
0.8412921,2016.0,-421.4361,267.61,0.003763684,0.11552978
0.73808616,1739.0,-413.40924,409.87,0.37854338,0.20707604
0.80484086,2019.0,-430.43643,523.67,0.2931256,0.21141028
0.66411394,1407.0,-503.74908,204.86,0.003138681,0.06431435
0.6214315,1624.0,-297.68997,387.16998,5.685019e-07,0.1428101
0.6158355,3591.0,-261.50198,621.77,0.2997852,0.23633061
0.79040813,1288.0,-230.03015,288.07,0.02631531,0.050257124
0.6625213,4061.0,-121.88341,697.2,0.6992414,0.26566523
0.52133185,2048.0,-397.07172,382.74,0.34186804,0.25241318
0.7394312,2733.0,-340.7523,307.07,0.0019798253,0.11130127
0.42989838,2669.0,-160.42273,427.44,0.37109107,0.12044526
0.25195405,2316.0,-310.64453,514.66003,0.11865223,0.09325626
0.85412747,2721.0,-337.66827,475.69,8.59486e-05,0.035962924
0.6192794,2519.0,-197.17755,389.38,0.28990418,0.037094083
0.8940706,3224.0,-348.45395,605.396,0.06300779,0.04568185
0.6461715,2124.0,-303.56976,185.5,2.3658144e-05,0.17847097
0.6629044,2564.0,-335.25708,530.52,0.37336788,0.38651407
0.77944857,1755.0,-283.16107,517.81,0.9200759,0.6268736
0.38250297,1771.0,-375.17303,485.64,0.017478686,0.05994464
0.53195304,2926.0,-360.11816,503.61,0.14373653,0.06312882
0.71707565,3363.0,-124.74118,625.8,0.07288402,0.25648022
0.71406657,2071.0,-419.79913,340.32,0.0,0.13231412
0.22170493,2213.0,-318.2562,408.65,0.0,0.061654028
0.4056692,1794.0,-388.67932,372.37,0.4465601,0.115866505
0.32437572,1469.0,-300.64044,415.82,0.0,0.050523978
0.6430778,1825.0,-273.6083,421.02,0.0,0.105748676
0.7767407,2473.0,-357.00702,424.48,0.18367241,0.1616228
0.46721786,2535.0,-351.66302,315.51,0.32325807,0.14869334
0.5910545,2006.0,-147.70377,509.72,0.47906187,0.14254819
0.4675231,987.0,-269.3217,239.13,0.0,0.09116278
0.4763302,857.0,-293.0232,407.57,0.0,0.1754399
0.5905042,1488.0,-376.82422,333.69,0.30978283,0.049090877
0.6899423,781.0,-293.0232,456.9,0.0,0.06905131
0.46137714,2492.0,-306.79654,447.69,0.48993948,0.06635672
0.37499025,1276.0,-425.24097,388.69,0.0,0.17497078
0.7498839,849.0,-254.24326,320.19,0.0010844369,0.093791
0.6116984,2289.0,-368.58972,584.02,0.12946382,0.060428437
0.6979825,1517.0,-405.79517,273.4,0.11194326,0.17411605
0.76997554,1253.0,-136.57623,393.77,0.0,0.10017618
0.808058,3254.0,-110.0946,448.94,0.3810799,0.19827531
0.7129793,2190.0,-285.59644,279.66,0.3470311,0.06119331
0.4021231,1621.0,-123.7742,345.64,0.22557694,0.18428636
0.64902806,1898.0,-308.01758,284.36,0.0,0.071048245
0.6802906,1963.0,-313.5496,499.62,7.788624e-05,0.17596583
0.39536965,1695.0,-642.6691,258.7,0.34515724,0.158648
0.8125017,3150.0,-320.76462,378.49,0.021204682,0.04076098
0.4307776,2024.0,-338.74677,435.54,0.06871891,0.06944429
0.684475,1220.0,-351.6481,223.82,0.42953575,0.3401221
0.7842682,1890.0,-421.4361,216.66,0.16619112,0.10647392
0.59509504,3147.0,-118.219025,574.67,0.38378745,0.31262562
0.5843277,2340.0,-412.91693,298.38,0.0,0.17255177
0.1912155,3921.0,-176.06418,731.87,0.0029331318,0.055676788
0.65842503,2771.0,-338.74677,367.32,0.03842293,0.1740873
0.57952106,1380.0,-237.20526,296.61,0.0,0.031590674
0.2668552,942.0,-230.03015,364.17,0.33018556,0.11429896
0.43494108,1935.0,-197.17755,320.78,0.49954697,0.14222497
0.85534275,3502.0,-294.64017,389.59,0.09108493,0.117231615
0.3775634,2613.0,-368.58972,570.448,0.13757738,0.09460447
0.51234794,1716.0,-243.7851,308.51,0.0,0.06488709
0.75892526,1799.0,-308.01758,291.53,1.056804e-06,0.057358928
0.6748696,1675.0,-336.70618,198.78,0.12254626,0.036468066
0.557373,3240.0,-118.219025,584.52,0.34197664,0.19885404
0.35889587,2813.0,-186.82289,374.08002,0.26916674,0.19112004
0.4699776,3290.0,-335.25708,481.81,0.28085017,0.34496492
0.58614266,1525.0,-144.0245,488.76,0.0,0.06695342
0.67768675,1942.0,-291.67087,417.93,0.31441492,0.19708362
0.47862375,1439.0,-136.57623,403.83002,0.0,0.0571943
0.2861095,1980.0,-419.35913,142.83,0.0,0.015565187
0.5572819,829.0,-296.68475,216.4,0.21238773,0.065506615
0.6768657,3421.0,-99.59993,550.16,0.106146015,0.13559276
0.2889447,1062.0,-433.27148,224.69,0.0,0.050152157
0.7117085,3303.0,-358.8145,599.09,0.8596137,0.7381061
0.4312603,795.0,-419.79913,354.93,0.0,0.04081905
0.37426907,1850.0,-407.03812,383.63,0.4066195,0.074694194
0.085842185,3840.0,-606.4602,280.56,0.45153487,0.07978148
0.5868807,2776.0,-370.13885,607.937,0.38560036,0.25066352
0.7619481,2573.0,-110.0946,418.37,0.28393012,0.20885387
0.15441176,1762.0,-291.67087,322.65,0.09774755,0.023851132
0.4402644,4061.0,-294.10437,622.2,0.0028503658,0.125511
0.7896334,3503.0,-293.1137,552.36,0.7793818,0.57631886
0.4842909,2045.0,-122.82578,389.67,0.20961586,0.14344646
0.74008083,2606.0,-413.40924,417.29,0.0021732592,0.2658112
0.6046616,1212.0,-336.70618,204.45,0.3571524,0.35713536
0.7297222,2022.0,-397.63855,306.83002,0.37600672,0.21321194
0.50970507,3542.0,-293.1137,516.58,0.81610143,0.31933513
0.40126237,3303.0,-196.78854,540.52,0.27411926,0.2385866
0.7203569,1172.0,-237.20526,256.24,0.00063603226,0.11960367
0.6928537,1482.0,-294.64017,301.41,0.28668988,0.07337945
0.6858506,1359.0,-167.12189,511.56,0.0,0.080366015
0.27381498,3495.0,-241.49243,384.11,0.34547183,0.11265712
0.56938815,2729.0,-338.01367,541.89,0.4450531,0.18607883
0.41124156,1879.0,-227.80148,340.83,0.0059431433,0.074762054
0.6246403,815.0,-269.3217,257.58,0.0,0.07407546
0.52830184,1698.0,-214.17244,475.11002,0.102767624,0.17417535
0.47435346,2775.0,-395.39246,448.44098,0.071503066,0.031283785
0.8510521,2203.0,-387.13025,432.45,0.63195705,0.24202716
0.6453119,2161.0,-361.9958,583.089,0.10512031,0.13796502
0.6106784,2750.0,-197.17755,488.34,0.119724825,0.08318363
0.6669819,2279.0,-273.6083,439.95,1.4591213e-07,0.030806756
0.4587231,3182.0,-338.02228,433.97,0.3141196,0.1891052
0.57858676,3615.0,-122.063446,714.33997,0.050238475,0.0140442895
0.5298331,1503.0,-261.77164,270.55,0.012357301,0.07441735
0.67907554,1952.0,-308.01758,273.25,0.0,0.09355861
0.48309907,1183.0,-281.87766,402.98,0.064109325,0.046763454
0.5433363,2948.0,-311.00467,431.87,0.34929818,0.21082477
0.4112894,2188.0,-123.7742,452.43,0.01814615,0.116016075
0.73413324,3325.0,-273.48917,243.91,0.00029270054,0.16105409
0.5236434,1177.0,-296.68475,338.57,0.12403039,0.20433652
0.3195289,2208.0,-327.63904,377.67,0.2354258,0.07564781
0.45040753,1335.0,-252.41238,458.28998,0.01839057,0.05511531
0.59902006,2983.0,-351.68716,604.96,0.47334617,0.26997134
0.21654971,2751.0,-128.15285,598.37,0.1322402,0.03733435
0.44488123,3557.0,-208.939,688.44,0.0034276748,0.15117884
0.7250742,1907.0,-563.4581,316.05,0.49842948,0.3743629
0.37542817,1990.0,-266.20975,343.4,0.012327571,0.004791581
0.38435668,1807.0,-261.77164,483.99,0.0017831145,0.03391634
0.40869093,2471.0,-618.90204,256.16,0.11763759,0.10564852
0.30835515,2824.0,-160.42273,417.36,0.16940917,0.12851281
0.4182637,2536.0,-287.94055,463.56,0.20129554,0.043758925
0.7949957,1362.0,-474.36856,119.97,0.0,0.05660991
0.4590516,2457.0,-458.6178,304.75,0.2323956,0.13978466
0.4420152,2167.0,-219.03236,390.93,0.008036499,0.04617375
0.46860072,1612.0,-214.17244,371.25,0.09959363,0.0834948
0.7942389,1095.0,-421.4361,294.95,0.25318474,0.08780072
0.15486668,1281.0,-467.36386,237.09,0.0008464435,0.04621542
0.7740473,1563.0,-340.2625,247.47,0.0004891833,0.11077657
0.52612525,1513.0,-400.74432,305.75,0.00027852878,0.025872653
0.459108,2596.0,-261.77164,433.87,0.17470841,0.17832594
0.766539,854.0,-354.32742,331.33,0.32990134,0.10131783
0.27307466,2097.0,-283.8847,475.49,0.22648223,0.09463579
0.71377397,1737.0,-266.20975,484.84,0.15353242,0.123872474
0.54829484,2203.0,-397.07172,400.75,0.0470501,0.036623113
0.63462955,1379.0,-577.86804,262.54,0.41513,0.26936692
0.30862114,2759.0,-606.4602,330.74,0.5048206,0.1594223
0.8069049,2342.0,-430.43643,632.71,0.57404053,0.40642267
0.3001343,1181.0,-230.03015,286.02,0.055770982,0.14073406
0.6778574,1220.0,-336.70618,211.88,0.12035178,0.04795563
0.32215387,1219.0,-239.60513,269.26,0.24742085,0.09808504
0.8612098,1489.0,-227.80148,322.03,3.363331e-05,0.019576453
0.6191315,1313.0,-281.87766,430.1,0.07026978,0.24032524
0.38511184,2102.0,-118.40811,360.1,0.17231236,0.09896849
0.6232888,1006.0,-254.24326,357.39,0.06898648,0.10202885
0.25412214,2153.0,-156.36523,439.24,0.082731,0.18360834
0.49482185,2111.0,-239.60513,283.75,0.13204095,0.29808557
0.76043874,2720.0,-294.64017,372.43,0.28285223,0.05772357
0.65254575,2017.0,-172.57062,428.91,0.00044694744,0.14226586
0.7419798,2323.0,-273.48917,281.5,0.00025630032,0.11969351
0.45595518,2695.0,-283.8847,506.18,0.22210062,0.13526057
0.44064352,2768.0,-351.66302,447.44,0.43830353,0.12901287
0.6497008,2898.0,-108.96084,552.57,0.29760274,0.42766613
0.31745717,689.0,-426.6893,280.52,0.034422215,0.10717345
0.59902006,2442.0,-358.8145,469.83002,0.47334617,0.26997134
0.21348065,4800.0,-129.42975,671.37,0.28832355,0.1800544
0.6448018,1766.0,-300.88504,392.39,0.33900633,0.2524737
0.7696047,2974.0,-430.43643,595.52,0.7232441,0.2787863
0.4018367,521.0,-474.36856,126.79,0.0,0.01692535
0.7087862,2223.0,-290.66278,739.43,0.36541864,0.15656094
0.8179893,2130.0,-156.36523,489.13,4.861036e-05,0.019704793
0.33395475,1422.0,-291.67087,384.93,0.005790725,0.052125957
0.6093385,472.0,-294.11075,119.46,0.04012407,0.09402935
0.67955273,2186.0,-118.40811,368.57,0.053001877,0.10455453
0.53726673,1094.0,-300.88504,165.27,0.43055677,0.18523762
0.24956888,2711.0,-99.59993,571.0,0.30748594,0.18002902
0.4614824,3649.0,-341.43176,620.43,0.2526841,0.13392033
0.7958194,2596.0,-241.49243,569.52,0.28914368,0.21198355
0.12444355,3602.0,-460.01898,564.11,0.5674935,0.06322682
0.5483349,2860.0,-361.9958,669.22,0.32371962,0.21749611
0.6089769,2671.0,-122.063446,574.31,0.08671557,0.06976077
0.35654587,1743.0,-254.24326,356.63998,0.011009049,0.09258807
0.5210342,2161.0,-304.07312,366.04,0.18067214,0.046210892
0.46289012,1026.0,-503.74908,286.51,0.00043238632,0.049048763
0.5905042,2134.0,-306.79654,408.55,0.30978283,0.049090877
0.6989658,2117.0,-291.67087,431.96,0.072870314,0.10271789
0.33740675,1756.0,-336.73245,369.58002,0.0,0.16271973
0.6061789,2211.0,-197.17755,303.44,0.44799465,0.18631297
0.36722562,1203.0,-440.299,261.68,0.30063218,0.05495185
0.22170493,1840.0,-331.55627,260.23,0.0,0.061654028
0.37896028,2013.0,-300.88504,445.47,0.3522943,0.22286765
0.7688911,1666.0,-317.15866,320.83002,0.0067830174,0.06740236
0.6758686,2072.0,-297.68997,302.96,5.3401263e-06,0.091967694
0.6204709,3277.0,-306.79654,598.08,0.1336508,0.14330105
0.7017166,3618.0,-118.081375,709.78,0.58309084,0.12478772
0.48469898,2442.0,-110.0946,465.13,0.27263093,0.3390235
0.66975087,3258.0,-330.90118,816.01,0.8153099,0.37549117
0.40444025,1988.0,-226.48181,361.74,0.19671667,0.2121172
0.39467782,2031.0,-378.79828,385.82,0.0,0.07077297
0.69325566,3301.0,-335.25708,557.22,0.030028116,0.23882423
0.50970507,1828.0,-351.6481,396.4,0.81610143,0.31933513
0.76849824,1362.0,-283.8272,233.1,0.0,0.05754107
0.6518317,1621.0,-279.8621,311.44998,1.5179898e-05,0.16737416
0.5220627,2538.0,-479.17065,344.15,0.29848304,0.26972568
0.31745717,1827.0,-261.77164,334.05,0.034422215,0.10717345
0.40583196,1932.0,-327.37674,317.6,0.02017026,0.03347875
0.53118217,4139.0,-375.15216,642.058,0.41523218,0.33975556
0.29264507,2269.0,-337.66827,431.19,0.043800075,0.15882564
0.42785117,1778.0,-145.61694,308.78,0.16089939,0.17103112
0.91227514,3753.0,-261.50198,820.16003,0.5784177,0.24331021
0.29274946,1656.0,-217.86607,280.22998,0.11249034,0.11343707
0.4002645,1955.0,-123.7742,485.32,0.05682517,0.11581864
0.4635259,1785.0,-368.58972,671.754,0.06371712,0.050201327
0.39253187,3555.0,-341.43176,565.24,0.34544054,0.18076934
0.31830543,2074.0,-353.30487,399.88,0.0047602854,0.060747337
