ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
149.8,0.0,0.19686428,1.0,0.0,0.4384266,219.34,0.5037598,149.8,1.0,2012
134.9,0.0,0.21214879,1.0,0.0,0.45326486,222.51,0.5069781,134.9,1.0,2012
113.0,0.0,0.21470976,1.0,0.0,0.46678632,226.23,0.50806814,113.0,1.0,2012
114.4,0.0,0.2027439,1.0,0.0,0.47679016,217.32,0.50868464,114.4,1.0,2012
214.7,0.0,0.17831582,1.0,0.0,0.48501924,198.47,0.5100541,214.7,1.0,2012
144.7,0.0,0.14622857,1.0,0.0,0.49617565,185.57,0.5127588,144.7,1.0,2012
115.1,0.0,0.11214763,1.0,0.0,0.5152429,185.26,0.51663977,115.1,1.0,2012
146.9,0.0,0.08113194,1.0,0.0,0.54474187,195.35,0.5208301,146.9,1.0,2012
181.0,0.0,0.05682322,1.0,0.0,0.58351845,231.83,0.52390295,181.0,1.0,2012
183.7,0.0,0.041316077,1.0,26.675114,0.6274225,245.58,0.52410054,183.7,1.0,2012
102.0,0.0,0.03538359,1.0,19.804478,0.67119265,251.37001,0.51959944,102.0,1.0,2012
210.8,0.0,0.038591933,1.0,50.016613,0.71036214,257.94,0.5087778,210.8,1.0,2012
275.9,0.0,0.04919767,1.0,7.605832,0.7424618,259.6,0.49045593,275.9,1.0,2012
185.8,0.0,0.06411034,1.0,0.0,0.7670422,249.0,0.46407878,185.8,1.0,2012
165.7,0.0,0.07925322,1.0,0.0,0.78468394,255.11,0.42987904,165.7,1.0,2012
199.1,0.0,0.090553366,1.0,0.0,0.7952532,268.9,0.38884315,199.1,1.0,2012
184.4,0.0,0.09534646,1.0,0.9371812,0.7963847,297.95,0.3426898,184.4,1.0,2012
162.6,0.0,0.09339865,1.0,0.0,0.7833304,296.67,0.29362893,162.6,1.0,2012
246.0,0.0,0.08682368,1.0,0.0,0.7507838,319.91,0.24424413,246.0,1.0,2012
182.8,0.0,0.07886209,1.0,0.0,0.6959694,322.16,0.19689037,182.8,1.0,2012
237.2,0.0,0.072077304,1.0,0.0,0.6211168,328.4,0.15362358,237.2,1.0,2012
160.2,0.0,0.06715177,1.0,0.0,0.53355306,358.97,0.115905,160.2,1.0,2012
192.5,0.0,0.062916175,1.0,0.0,0.4432113,315.31,0.08446678,192.5,1.0,2012
131.4,0.0,0.025583921,1.0,77.23541,0.4813447,222.27,0.00013976073,131.4,1.0,2012
159.6,0.0,0.025872653,1.0,56.48901,0.52612525,239.62,0.00027852878,159.6,1.0,2012
131.7,0.0,0.030744214,1.0,63.177795,0.55979776,243.20999,0.00062150595,131.7,1.0,2012
141.7,0.0,0.038986195,1.0,147.04051,0.5768485,228.41,0.0011747263,141.7,1.0,2012
162.8,0.0,0.04818716,1.0,85.13592,0.57516795,205.94,0.0021427446,162.8,1.0,2012
136.9,0.0,0.055320594,1.0,63.82329,0.5570152,204.28,0.0037731829,136.9,1.0,2012
106.8,0.0,0.057808246,1.0,58.615112,0.5281773,209.66,0.006416722,106.8,1.0,2012
115.0,0.0,0.054710917,1.0,66.608795,0.49557325,220.12,0.010611695,115.0,1.0,2012
120.0,0.0,0.0472666,1.0,26.538698,0.46490437,228.45,0.016891157,120.0,1.0,2012
252.0,0.0,0.038497113,1.0,37.33938,0.4394562,222.32,0.026014514,252.0,1.0,2012
122.4,0.0,0.032225918,1.0,76.51241,0.42048523,199.92,0.038786322,122.4,1.0,2012
97.2,0.0,0.03195279,1.0,40.310383,0.4084038,191.99,0.056010697,97.2,1.0,2012
129.3,0.0,0.039985128,1.0,50.023632,0.40372178,171.77,0.078381225,129.3,1.0,2012
125.9,0.0,0.056873858,1.0,0.0,0.40700957,168.02,0.10634482,125.9,1.0,2012
84.0,0.0,0.08105903,1.0,34.739822,0.41814983,168.06,0.14005195,84.0,1.0,2012
116.9,0.0,0.10887313,1.0,22.614305,0.43554476,168.09,0.17896023,116.9,1.0,2012
116.5,0.0,0.13526057,1.0,17.41593,0.45595518,167.53,0.22210062,116.5,1.0,2012
116.7,3.0,0.15519147,1.0,5.9846973,0.47513357,178.38,0.26789805,0.0,1.0,2012
168.8,0.0,0.16531035,1.0,0.0,0.4888357,187.06,0.31430107,168.8,1.0,2012
127.7,0.0,0.16512138,1.0,9.303299,0.49396566,221.73,0.35899913,127.7,1.0,2012
134.8,0.0,0.15714137,1.0,0.0,0.48948526,231.06,0.39977768,134.8,1.0,2012
171.3,0.0,0.1459972,1.0,0.0,0.4769377,240.87,0.4345525,171.3,1.0,2012
120.1,0.0,0.1368912,1.0,0.0,0.46017987,255.26999,0.46199253,120.1,1.0,2012
102.1,0.0,0.13384639,1.0,0.0,0.4442067,249.75,0.48153615,102.1,1.0,2012
141.3,0.0,0.13830547,1.0,0.0,0.4331839,229.24,0.4935201,141.3,1.0,2012
143.8,0.0,0.14857493,1.0,0.0,0.4287164,223.17,0.4991232,143.8,1.0,2012
147.2,0.0,0.16041216,1.0,0.0,0.42931452,232.01999,0.5001694,147.2,1.0,2012
208.7,0.0,0.16862468,1.0,0.0,0.43161708,257.09,0.49882108,208.7,1.0,2012
96.5,0.0,0.16902879,1.0,2.099742,0.4327912,247.19,0.49721405,96.5,1.0,2012
152.5,0.0,0.1598958,1.0,8.535552,0.43277863,211.63,0.49709788,152.5,1.0,2012
144.9,0.0,0.14222497,1.0,8.773036,0.43494108,195.83,0.49954697,144.9,1.0,2012
134.2,0.0,0.11904562,1.0,2.9416115,0.4445838,186.88,0.5047901,134.2,1.0,2012
107.6,0.0,0.09411921,1.0,7.458117,0.46630415,188.45,0.5121893,107.6,1.0,2012
134.3,0.0,0.070988506,1.0,0.0,0.501585,196.19,0.5203559,134.3,1.0,2012
133.4,0.0,0.052474193,1.0,1.1496528,0.5480032,212.57,0.527375,0.0,1.0,2012
147.9,0.0,0.04055858,1.0,0.0,0.6002353,217.44,0.5310907,147.9,1.0,2012
185.5,0.0,0.036400896,1.0,0.0,0.6521625,218.37,0.52940315,185.5,1.0,2012
163.4,0.0,0.040126298,1.0,6.2031784,0.6989177,234.70999,0.5205423,163.4,1.0,2012
207.2,0.0,0.050453454,1.0,0.0,0.7381554,238.89,0.5032989,207.2,1.0,2012
174.7,0.0,0.06459036,1.0,0.0,0.76998806,255.15,0.477178,174.7,1.0,2012
231.6,3.0,0.089039944,1.0,0.0,0.8158238,257.52,0.40056735,0.0,1.0,2012
197.0,0.0,0.0935256,1.0,2.2083292,0.8279074,279.03,0.35312483,197.0,1.0,2012
186.7,0.0,0.09255166,1.0,11.077422,0.8266225,291.92,0.30260107,186.7,1.0,2012
183.5,0.0,0.08865569,1.0,21.41147,0.8055589,331.29,0.25173506,183.5,1.0,2012
211.7,0.0,0.08497252,1.0,3.5149224,0.7607349,323.63,0.20298602,211.7,1.0,2012
280.2,0.0,0.08332426,1.0,0.0,0.69346344,309.95,0.15848343,280.2,1.0,2012
319.1,0.0,0.08318363,1.0,0.0,0.6106784,284.7,0.119724825,319.1,1.0,2012
182.0,0.0,0.08214772,1.0,0.0,0.522403,276.59,0.08745223,182.0,1.0,2012
186.1,0.0,0.07758801,1.0,0.0,0.43794447,272.88998,0.0618251,186.1,1.0,2012
260.3,0.0,0.06837805,1.0,0.0,0.3630841,277.36,0.042309724,260.3,1.0,2012
145.4,0.0,0.0732566,1.0,139.91287,0.44477788,212.92,4.117513e-06,145.4,1.0,2012
269.5,0.0,0.059385087,1.0,68.1863,0.48756528,223.37,4.433356e-05,269.5,1.0,2012
139.5,0.0,0.0468917,1.0,83.76318,0.5338505,229.11,9.5265015e-05,139.5,1.0,2012
129.2,0.0,0.038486306,1.0,96.56663,0.58008665,229.56,0.00019686884,129.2,1.0,2012
122.6,0.0,0.035638597,1.0,128.81815,0.6202415,237.9,0.00039123927,122.6,1.0,2012
144.7,0.0,0.038405698,1.0,197.19485,0.64732146,253.63,0.00084091566,144.7,1.0,2012
137.2,0.0,0.045370515,1.0,183.80238,0.6558595,245.18,0.0015773227,137.2,1.0,2012
149.2,0.0,0.053827006,1.0,162.98077,0.64430666,225.28,0.0028538909,149.2,1.0,2012
137.9,0.0,0.06045168,1.0,186.98909,0.61581427,221.75,0.004982569,137.9,1.0,2012
112.8,3.0,0.06242027,1.0,96.881256,0.5770354,222.07,0.008397054,0.0,1.0,2012
81.1,0.0,0.05864895,1.0,34.969482,0.5353876,225.18,0.013723081,81.1,1.0,2012
162.5,0.0,0.0503455,1.0,113.13417,0.4966443,225.87,0.021609208,162.5,1.0,2012
136.2,0.0,0.040586494,1.0,42.537548,0.4639851,207.09,0.032902002,136.2,1.0,2012
134.4,0.0,0.033301163,1.0,11.380735,0.4387257,180.13,0.048465174,134.4,1.0,2012
112.0,0.0,0.032140683,1.0,9.742263,0.42165354,175.92,0.06910223,112.0,1.0,2012
112.3,0.0,0.039629694,1.0,19.32763,0.41379607,166.87,0.09542026,112.3,1.0,2012
124.8,0.0,0.056631345,1.0,0.0,0.41604343,163.17,0.12767467,124.8,1.0,2012
120.6,0.0,0.081938066,1.0,16.846424,0.42816335,149.68001,0.16571245,120.6,1.0,2012
145.6,0.0,0.112118155,1.0,4.1350207,0.4480001,147.15001,0.20859532,145.6,1.0,2012
113.8,0.0,0.14202306,1.0,0.0,0.4714736,146.64,0.2548952,113.8,1.0,2012
141.9,0.0,0.16608852,1.0,0.0,0.49344897,177.31,0.3025771,141.9,1.0,2012
129.9,0.0,0.18006551,1.0,0.0,0.5089361,189.51,0.34918654,129.9,1.0,2012
176.4,0.0,0.18243368,1.0,0.0,0.51443225,217.09999,0.39214748,176.4,1.0,2012
105.2,3.0,0.17480394,1.0,0.0,0.5089197,224.24,0.4291671,0.0,1.0,2012
99.4,0.0,0.16114074,1.0,0.0,0.49428633,231.41,0.45831108,99.4,1.0,2012
120.3,0.0,0.14631833,1.0,0.0,0.4746872,236.82999,0.47862113,120.3,1.0,2012
120.0,0.0,0.13451478,1.0,3.2866778,0.45494145,228.78,0.49009925,120.0,1.0,2012
118.4,0.0,0.1280213,1.0,23.67372,0.43852025,224.19,0.49376798,118.4,1.0,2012
154.4,0.0,0.12677832,1.0,30.889578,0.4262366,229.83,0.4915219,154.4,1.0,2012
146.7,0.0,0.12871034,1.0,7.527924,0.41644317,247.25,0.485833,146.7,1.0,2012
176.1,0.0,0.13071243,1.0,0.0,0.40669793,252.67,0.47935668,176.1,1.0,2012
122.7,0.0,0.129891,1.0,2.1584153,0.39600328,238.33,0.4745074,122.7,1.0,2012
141.5,0.0,0.1245487,1.0,11.576955,0.38634083,209.41,0.47307697,141.5,1.0,2012
134.5,0.0,0.11447093,1.0,5.6402345,0.38253775,195.88,0.47596428,134.5,1.0,2012
122.3,0.0,0.10068526,1.0,0.0,0.39034376,181.9,0.48305348,122.3,1.0,2012
128.7,0.0,0.08483658,1.0,0.0,0.4138778,184.85,0.4932646,128.7,1.0,2012
116.0,0.0,0.06884419,1.0,2.8799741,0.45361596,194.40999,0.5047425,116.0,1.0,2012
146.0,0.0,0.05474997,1.0,0.8829881,0.5060245,211.3,0.5151475,146.0,1.0,2012
272.2,0.0,0.044602156,1.0,15.712434,0.56484497,222.14,0.52198654,272.2,1.0,2012
179.1,0.0,0.040196843,1.0,1.8173665,0.62333167,231.58,0.52293587,179.1,1.0,2012
132.3,0.0,0.042489327,1.0,0.68030804,0.6763301,245.05,0.5161183,132.3,1.0,2012
165.6,0.0,0.050930034,1.0,0.0,0.7215164,253.74,0.50032276,165.6,1.0,2012
168.2,0.0,0.06327167,1.0,0.0,0.75923747,264.1,0.47512618,168.2,1.0,2012
170.1,0.0,0.076070555,1.0,0.0,0.7911464,259.11,0.44103596,170.1,1.0,2012
177.7,0.0,0.08596862,1.0,0.0,0.8180078,259.07,0.39933416,177.7,1.0,2012
151.9,0.0,0.09120082,1.0,0.0,0.83774614,276.44,0.35205266,151.9,1.0,2012
197.6,0.0,0.09241907,1.0,0.0,0.84512645,295.63,0.3016688,197.6,1.0,2012
277.9,0.0,0.09216393,1.0,0.0,0.8336444,338.8,0.25099084,277.9,1.0,2012
207.2,0.0,0.0931788,1.0,0.0,0.79895157,312.72,0.2024968,207.2,1.0,2012
250.9,0.0,0.09648936,1.0,5.0311823,0.7417595,285.84,0.15830715,250.9,1.0,2012
177.5,0.0,0.10051554,1.0,18.916739,0.66830003,259.96,0.11988892,177.5,1.0,2012
199.7,0.0,0.10189319,1.0,0.0,0.5879294,259.37,0.08795003,199.7,1.0,2012
165.3,0.0,0.097506784,1.0,0.0,0.5093761,261.97998,0.06260018,165.3,1.0,2012
160.7,0.0,0.086444244,1.0,0.0,0.43796945,268.46,0.04328839,160.7,1.0,2012
205.3,0.0,0.070636906,1.0,0.0,0.3751975,289.16,0.02916385,205.3,1.0,2012
232.3,0.0,0.04020774,1.0,0.0,0.27213928,337.15,0.01244944,232.3,1.0,2012
207.4,0.0,0.03193202,1.0,0.0,0.23028183,322.87,0.007973835,207.4,1.0,2012
75.9,0.0,0.13102144,1.0,47.53419,0.48144448,215.03,0.0,75.9,1.0,2012
123.9,0.0,0.122126944,1.0,237.396,0.5115812,213.91,3.2389503e-06,123.9,1.0,2012
174.0,0.0,0.1058611,1.0,107.08684,0.54333574,211.49,7.06568e-06,174.0,1.0,2012
133.7,0.0,0.086487666,1.0,113.26775,0.5786796,219.16,6.111418e-05,133.7,1.0,2012
102.7,0.0,0.0683963,1.0,163.40186,0.61721236,233.64,0.00013083509,102.7,1.0,2012
134.2,0.0,0.054889094,1.0,202.10121,0.6555091,237.48,0.0002694163,134.2,1.0,2012
135.6,0.0,0.04765743,1.0,188.71515,0.6875029,242.04,0.00053360447,135.6,1.0,2012
132.6,0.0,0.046733584,1.0,258.30142,0.70629543,257.79,0.0011115891,132.6,1.0,2012
106.9,0.0,0.050604295,1.0,171.0963,0.7067873,252.5,0.0020696686,106.9,1.0,2012
137.2,0.0,0.056528714,1.0,117.092896,0.6879647,245.77,0.0037156781,137.2,1.0,2012
158.5,0.0,0.061233006,1.0,138.36166,0.65340304,244.33,0.00643413,158.5,1.0,2012
153.7,0.0,0.06195108,1.0,28.178217,0.6097915,238.97,0.010749825,153.7,1.0,2012
134.1,0.0,0.057575643,1.0,19.965342,0.56412184,215.77,0.017381474,134.1,1.0,2012
98.8,0.0,0.049174216,1.0,24.184063,0.5215181,207.48,0.027092807,98.8,1.0,2012
104.7,0.0,0.039608836,1.0,5.9299955,0.48470956,191.28,0.04080717,104.7,1.0,2012
120.8,0.0,0.032617822,1.0,14.716469,0.45506865,168.39,0.059423085,120.8,1.0,2012
119.6,0.0,0.03179021,1.0,17.855982,0.43392187,162.75,0.08370282,119.6,1.0,2012
119.9,0.0,0.039763357,1.0,0.0,0.42296952,168.8,0.114110835,119.9,1.0,2012
131.4,0.0,0.057667784,1.0,0.0,0.42351523,167.51,0.15064487,131.4,1.0,2012
134.5,0.0,0.084603675,1.0,0.0,0.43532377,140.45,0.1927788,134.5,1.0,2012
121.3,0.0,0.11730411,1.0,0.0,0.4559126,131.5,0.23912972,121.3,1.0,2012
134.5,0.0,0.15046346,1.0,0.17756057,0.48072344,134.42,0.2877847,134.5,1.0,2012
104.8,0.0,0.1779912,1.0,12.660341,0.50411,176.39,0.3362661,104.8,1.0,2012
102.2,0.0,0.19488381,1.0,23.694864,0.5205594,193.7,0.38177654,102.2,1.0,2012
102.1,0.0,0.19888116,1.0,13.965629,0.5261366,216.42,0.4215761,102.1,1.0,2012
213.5,0.0,0.1910524,1.0,48.317055,0.5196318,218.91,0.45341533,213.5,1.0,2012
140.9,0.0,0.175036,1.0,0.0,0.50303847,223.75,0.4756386,140.9,1.0,2012
106.2,0.0,0.13695568,1.0,9.185309,0.45736736,220.54,0.49039328,106.2,1.0,2012
92.5,0.0,0.12212759,1.0,3.8753366,0.43600035,225.96,0.48524883,92.5,1.0,2012
112.3,0.0,0.112309314,1.0,0.0,0.4168196,240.35,0.47487894,112.3,1.0,2012
132.4,0.0,0.107204065,1.0,0.0,0.39808458,260.21,0.46230963,132.4,1.0,2012
162.6,0.0,0.105446026,1.0,0.0,0.37815347,253.29,0.45058176,162.6,1.0,2012
130.9,0.0,0.10518026,1.0,0.0,0.3575734,233.95,0.4422928,130.9,1.0,2012
166.9,0.0,0.10460552,1.0,0.0,0.33998019,205.07,0.43921417,166.9,1.0,2012
153.6,0.0,0.10226514,1.0,0.0,0.33129406,188.93001,0.44204986,153.6,1.0,2012
129.2,0.0,0.097224295,1.0,0.0,0.33747414,180.79001,0.4503624,129.2,1.0,2012
219.8,0.0,0.08910286,1.0,0.0,0.3621277,186.01,0.46268624,219.8,1.0,2012
164.8,0.0,0.07833218,1.0,0.0,0.4048845,194.69,0.47677445,164.8,1.0,2012
184.0,0.0,0.06635672,1.0,0.0,0.46137714,223.5,0.48993948,184.0,1.0,2012
164.4,0.0,0.055516556,1.0,0.0,0.5247046,238.24,0.49942008,164.4,1.0,2012
143.6,0.0,0.048491795,1.0,0.0,0.58770776,247.90001,0.50272346,143.6,1.0,2012
245.9,0.0,0.047317415,1.0,0.0,0.6450146,261.54,0.49790475,245.9,1.0,2012
130.5,0.0,0.052412465,1.0,0.0,0.6942126,273.07,0.4837774,130.5,1.0,2012
148.9,0.0,0.06225585,1.0,0.0,0.7356293,272.22998,0.46000153,148.9,1.0,2012
202.1,0.0,0.07386075,1.0,0.0,0.7709694,265.52,0.42721942,202.1,1.0,2012
131.9,0.0,0.08407362,1.0,0.0,0.8012324,260.94,0.38682753,131.9,1.0,2012
138.2,0.0,0.09108399,1.0,0.0,0.8248573,275.42,0.34095162,138.2,1.0,2012
165.8,0.0,0.09526819,1.0,0.0,0.83737844,292.65,0.29211318,165.8,1.0,2012
196.1,0.0,0.098704875,1.0,0.0,0.8330506,302.4,0.24311237,196.1,1.0,2012
156.7,0.0,0.103546895,1.0,0.0,0.80790216,274.8,0.19636743,156.7,1.0,2012
269.3,0.0,0.1101826,1.0,0.0,0.76238173,260.66998,0.1539101,269.3,1.0,2012
165.9,0.0,0.11642963,1.0,0.0,0.7018441,244.02,0.11710915,165.9,1.0,2012
206.3,0.0,0.11851739,1.0,5.1716228,0.6343984,237.76,0.08658975,206.3,1.0,2012
205.2,3.0,0.113291405,1.0,0.0,0.56743824,246.01,0.06238619,0.0,1.0,2012
173.0,0.0,0.100254774,1.0,0.7700323,0.5051115,265.43,0.043927196,173.0,1.0,2012
223.7,0.0,0.08212269,1.0,0.0,0.44803914,288.26,0.030363861,223.7,1.0,2012
191.7,0.0,0.06365,1.0,0.0,0.39508548,328.53,0.020717183,191.7,1.0,2012
244.0,0.0,0.0495142,1.0,0.0,0.34545264,310.22,0.01403374,244.0,1.0,2012
189.6,0.0,0.04250638,1.0,0.0,0.2995274,285.15,0.009486154,189.6,1.0,2012
193.4,0.0,0.042802736,1.0,0.0,0.25834015,307.54,0.0063796844,193.4,1.0,2012
202.5,0.0,0.04829458,1.0,0.0,0.22243206,313.97,0.0043312334,202.5,1.0,2012
228.3,0.0,0.055676788,1.0,1.9330443,0.1912155,287.25,0.0029331318,228.3,1.0,2012
101.5,0.0,0.14052388,1.0,0.0,0.48148492,200.94,0.0,101.5,1.0,2012
99.3,0.0,0.16052218,1.0,102.91717,0.52576166,201.86,0.0,99.3,1.0,2012
141.3,0.0,0.17235789,1.0,110.716896,0.55948853,211.68,0.0,141.3,1.0,2012
149.6,0.0,0.17255177,1.0,92.28207,0.5843277,224.95,0.0,149.6,1.0,2012
126.8,0.0,0.16082935,1.0,29.091946,0.6042437,225.1,5.3401263e-06,126.8,1.0,2012
184.7,0.0,0.14022848,1.0,31.297022,0.6238327,219.97,1.1649337e-05,184.7,1.0,2012
87.7,0.0,0.11575144,1.0,46.945534,0.6464561,226.06,8.21158e-05,87.7,1.0,2012
168.2,0.0,0.09242885,1.0,80.210106,0.6727065,237.09999,0.00017503827,168.2,1.0,2012
100.4,0.0,0.073902495,1.0,105.646515,0.699764,239.46,0.00035894575,100.4,1.0,2012
119.4,0.0,0.061907504,1.0,75.058075,0.72198373,241.84,0.00070809945,119.4,1.0,2012
111.5,0.0,0.056400973,1.0,71.625595,0.7329246,249.76999,0.0014369664,111.5,1.0,2012
114.7,0.0,0.05588687,1.0,45.66053,0.72799087,252.87999,0.0026561527,114.7,1.0,2012
140.7,0.0,0.057864282,1.0,42.961697,0.7064696,251.45999,0.0047326037,140.7,1.0,2012
133.1,0.0,0.059462667,1.0,39.726814,0.67172915,249.89,0.008130229,133.1,1.0,2012
129.9,0.0,0.058275737,1.0,13.646291,0.6295971,239.77,0.013470659,129.9,1.0,2012
150.9,0.0,0.05329662,1.0,6.4101405,0.5857463,206.93,0.02156841,150.9,1.0,2012
101.0,0.0,0.045369536,1.0,12.855665,0.544012,197.11,0.033296656,101.0,1.0,2012
112.6,0.0,0.03692613,1.0,6.1318617,0.50639963,179.29001,0.049640257,112.6,1.0,2012
122.5,0.0,0.031283785,1.0,23.464787,0.47435346,168.52,0.071503066,122.5,1.0,2012
104.5,0.0,0.03180444,1.0,21.26242,0.4498764,156.89,0.09956175,104.5,1.0,2012
106.6,0.0,0.041141808,1.0,25.114456,0.4354659,159.69,0.13408145,106.6,1.0,2012
115.7,0.0,0.060608927,1.0,10.497747,0.43293655,161.20999,0.17474018,115.7,1.0,2012
117.9,0.0,0.08949918,1.0,26.966097,0.4422079,139.33,0.22058007,117.9,1.0,2012
142.4,0.0,0.12457305,1.0,0.024493499,0.4607791,126.130005,0.2697409,142.4,1.0,2012
135.1,0.0,0.16027483,1.0,13.074305,0.4840772,127.19,0.31982192,135.1,1.0,2012
100.5,0.0,0.19001979,1.0,0.0,0.5064392,169.53,0.3679461,100.5,1.0,2012
103.2,0.0,0.20825778,1.0,12.607108,0.5221823,188.14,0.41105786,103.2,1.0,2012
85.2,0.0,0.2123639,1.0,4.3059597,0.52701896,200.81,0.44637585,85.2,1.0,2012
116.1,0.0,0.20332426,1.0,0.0,0.51936674,195.09,0.4718273,116.1,1.0,2012
142.1,0.0,0.1848802,1.0,0.0,0.50102764,209.56,0.48616323,142.1,1.0,2012
123.3,0.0,0.16189995,1.0,0.0,0.47634152,230.71,0.48945144,123.3,1.0,2012
138.1,0.0,0.13886821,1.0,0.0,0.4499708,229.64,0.48295745,138.1,1.0,2012
131.7,0.0,0.119102314,1.0,0.0,0.42462805,237.49,0.46903366,131.7,1.0,2012
113.9,0.0,0.10464418,1.0,0.0,0.40018865,252.81,0.45080283,113.9,1.0,2012
126.2,0.0,0.0963674,1.0,0.0,0.3749114,262.81,0.43171936,126.2,1.0,2012
95.5,0.0,0.09405163,1.0,0.0,0.3477597,236.79001,0.415078,95.5,1.0,2012
130.1,0.0,0.09645358,1.0,0.0,0.32037058,224.03,0.4035496,130.1,1.0,2012
189.1,0.0,0.10150036,1.0,0.0,0.2974765,197.21,0.39881793,189.1,1.0,2012
130.4,0.0,0.10658638,1.0,0.0,0.2856241,185.83,0.40137696,130.4,1.0,2012
160.6,0.0,0.10907594,1.0,0.0,0.2907571,183.73,0.41049835,160.6,1.0,2012
169.7,0.0,0.10688364,1.0,0.0,0.31601143,197.36,0.42439607,169.7,1.0,2012
168.8,0.0,0.099235184,1.0,0.0,0.3604021,206.84,0.44051108,168.8,1.0,2012
135.0,0.0,0.08719213,1.0,0.042061977,0.41902944,241.99,0.455886,135.0,1.0,2012
137.2,0.0,0.0735534,1.0,0.0,0.48461223,257.46,0.4675567,137.2,1.0,2012
197.2,0.0,0.06203745,1.0,0.06173807,0.54974055,263.03,0.47290942,197.2,1.0,2012
156.9,0.0,0.055925652,1.0,0.0,0.60887,274.09,0.4699639,156.9,1.0,2012
162.2,0.0,0.0567752,1.0,0.0,0.65944785,281.57,0.4575799,162.2,1.0,2012
207.3,0.0,0.06389689,1.0,0.080435626,0.7016824,272.04,0.4355123,207.3,1.0,2012
181.7,0.0,0.074717574,1.0,0.0,0.7372538,267.09,0.40454373,181.7,1.0,2012
150.2,0.0,0.08602587,1.0,0.0,0.76742756,257.45,0.36617732,150.2,1.0,2012
146.8,0.0,0.09550113,1.0,0.0,0.79137915,267.81,0.322612,146.8,1.0,2012
241.3,0.0,0.10270927,1.0,0.0,0.8058304,280.03,0.27637666,241.3,1.0,2012
252.3,0.0,0.10887052,1.0,0.0,0.8063287,260.23,0.23020485,252.3,1.0,2012
224.0,0.0,0.11548697,1.0,0.0,0.7897565,252.23,0.18639287,224.0,1.0,2012
255.1,0.0,0.1226577,1.0,0.0,0.7565448,248.54,0.14681457,255.1,1.0,2012
306.6,0.0,0.12825488,1.0,0.0,0.7111005,236.87,0.11267693,306.6,1.0,2012
175.3,0.0,0.12882745,1.0,0.0,0.65994716,229.8,0.084472016,175.3,1.0,2012
200.9,0.0,0.12170913,1.0,0.0,0.6086692,239.38,0.062128134,200.9,1.0,2012
241.2,0.0,0.10697246,1.0,4.396666,0.55974305,262.25,0.045041867,241.2,1.0,2012
236.3,0.0,0.08790049,1.0,0.0,0.51248336,281.19,0.032373887,236.3,1.0,2012
280.9,0.0,0.0697416,1.0,4.3090124,0.46503836,303.66,0.023197245,280.9,1.0,2012
242.2,0.0,0.057500165,1.0,0.0,0.41665998,276.56,0.016638715,242.2,1.0,2012
213.3,0.0,0.054030746,1.0,1.4949616,0.36858612,266.65,0.011963892,213.3,1.0,2012
205.5,0.0,0.059208546,1.0,4.5527496,0.3232319,286.34,0.008573731,205.5,1.0,2012
199.9,0.0,0.07023652,1.0,0.0,0.28256482,286.53,0.006156333,199.9,1.0,2012
220.1,0.0,0.08281701,1.0,1.4547964,0.24693923,268.87,0.0043741316,220.1,1.0,2012
100.2,0.0,0.0613973,1.0,152.9391,0.18554804,160.56999,0.0,100.2,1.0,2012
116.6,0.0,0.06277502,1.0,45.866325,0.1856911,164.62,0.0,116.6,1.0,2012
78.3,0.0,0.10977286,1.0,0.0,0.38954213,183.15,0.0,78.3,1.0,2012
96.5,0.0,0.13145883,1.0,0.0,0.45645618,187.97,0.0,96.5,1.0,2012
84.1,0.0,0.15595709,1.0,12.214669,0.5223295,190.77,0.0,84.1,1.0,2012
227.9,0.0,0.18061496,1.0,0.0,0.58018047,196.42,0.0,227.9,1.0,2012
69.5,0.0,0.20094869,1.0,17.708817,0.62453353,196.67,0.0,69.5,1.0,2012
85.9,3.0,0.21188761,1.0,111.30268,0.6532738,211.72,0.0,0.0,1.0,2012
155.5,3.0,0.20997468,1.0,113.05745,0.6683636,223.94,0.0,0.0,1.0,2012
129.2,0.0,0.1951779,1.0,136.91985,0.6749272,229.64,8.459156e-06,129.2,1.0,2012
129.9,0.0,0.17094585,1.0,30.936392,0.67920834,229.87,1.8453413e-05,129.9,1.0,2012
116.8,0.0,0.14268985,1.0,18.62515,0.686238,228.5,0.00010775607,116.8,1.0,2012
129.6,0.0,0.115657575,1.0,51.786892,0.69796675,235.69,0.00022857994,129.6,1.0,2012
129.5,0.0,0.093442574,1.0,61.982117,0.7125888,239.03,0.00046653798,129.5,1.0,2012
173.5,0.0,0.0775575,1.0,122.2738,0.72526747,238.51,0.000916161,173.5,1.0,2012
165.0,0.0,0.067783736,1.0,91.63688,0.7302741,244.9,0.0018187276,165.0,1.0,2012
138.8,0.0,0.062714666,1.0,75.91078,0.7235139,252.81,0.003337702,138.8,1.0,2012
134.8,0.0,0.06030016,1.0,5.297929,0.70423883,248.93999,0.0059027364,134.8,1.0,2012
111.4,0.0,0.05833391,1.0,25.056635,0.6749902,240.43001,0.010061934,111.4,1.0,2012
107.3,0.0,0.054976784,1.0,6.1318617,0.6399932,230.14001,0.016536396,107.3,1.0,2012
112.2,0.0,0.049401492,1.0,10.547751,0.6029617,206.49,0.02623568,112.2,1.0,2012
