OBJECTID	PDIV_ID	Af_used_2012	Af_used_irr_2012	Acres_2012	Af_used_mun_2012	Af_used_stk_2012	long_nad83	lat_nad83	county						
17417	21668	19.3797165	19.3797165	130	0	0	-99.45512486	37.22836609	CM						
17418	10608	102	102	94	0	0	-99.94949007	37.75721008	FO						
17419	15884	0	0	0	0	0	-98.72158605	37.73366934	PR						
17420	37800	214.8712141	214.8712141	130	0	0	-99.43663419	37.74516353	ED						
17421	2355	136	136	108	0	0	-98.16112199	37.67316597	KM						
17422	49785	110	110	120	0	0	-99.8884244	38.26383708	NS						
17423	48394	103.985564	103.985564	130	0	0	-98.45858632	37.86438087	RN						
17424	49569	3.15031717	0	0	0	0	-99.98307873	37.73685127	FO						
17425	51326	36	36	80	0	0	-98.99529886	37.78746675	PR						
17426	60968	0	0	0	0	0	-97.5787698	38.14141008	HV						
17427	33131	159.6202436	159.6202436	130	0	0	-98.798007	38.1269339	SF						
17428	44703	0	0	0	0	0	-98.22462492	37.42059878	KM						
17429	35600	3	3	51	0	0	-99.92096058	37.71092942	FO						
17430	6880	0	0	0	0	0	-97.03089519	37.16460742	CL						
17431	9838	244	244	130	0	0	-99.34542658	37.70797343	KW						
17432	21910	69	69	170	0	0	-99.9936615	37.71373044	FO						
17433	36728	100.2973752	0	0	0	0	-98.24781016	38.30052071	RC						
17434	40804	83.07324513	83.07324513	130	0	0	-99.30981323	37.83624941	ED						
17435	31047	202.3289786	202.3289786	120	0	0	-99.52944786	37.59461973	KW						
17436	1924	0	0	0	0	0	-99.40971105	37.90453887	ED						
17437	36299	14.01560836	14.01560836	42	0	0	-98.74269071	38.22800408	SF						
17438	50473	215	215	122	0	0	-99.97914917	37.69689448	FO						
17439	12292	97.53445593	97.53445593	79	0	0	-97.46859455	37.8794928	SG						
17440	45797	9.833333333	9.833333333	10	0	0	-97.74319249	38.36820838	MP						
17441	8387	0	0	0	0	0	-97.30832136	37.63234752	SG						
17442	454	0	0	0	0	0	-97.28112221	37.50073601	SG						
17443	2568	0	0	0	0	0	-99.96174448	37.7422342	FO						
17444	22194	0	0	0	0	0	-97.61068475	37.9786022	HV						
17445	25482	125	125	122	0	0	-97.60743833	38.01266037	HV						
17446	54839	0	0	0	0	0	-99.48161906	37.04917398	CM						
17447	44170	0	0	0	0	0	-97.057738	37.93411948	BU						
17448	41802	187.25	187.25	130	0	0	-98.89994488	37.7283161	PR						
17449	54072	171.4694753	171.4694753	130	0	0	-99.19163661	37.90167078	ED						
17450	3852	18.27368951	18.27368951	16	0	0	-99.32189376	38.45092246	RH						
17451	19044	196.5622324	196.5622324	130	0	0	-99.34535059	37.71522534	KW						
17452	37314	2.666863075	2.666863075	125	0	0	-100.1021552	37.64932127	FO						
17453	16329	0	0	0	0	0	-98.78839753	38.39791917	BT						
17454	26216	0	0	0	0	0	-99.25901792	38.13778506	PN						
17455	53139	107.8333333	107.8333333	130	0	0	-98.98310958	37.63338818	PR						
17456	51341	91	91	0	0	0	-100.0514018	37.93787926	HG						
17457	45100	0	0	0	0	0	-99.49929092	37.6566199	KW						
17458	12310	0	0	0	0	0	-97.36701323	37.59461346	SG						
17459	34134	191.4166667	191.4166667	130	0	0	-99.02694276	37.80202929	ED						
17460	50533	149.3333333	149.3333333	140	0	0	-98.64598938	37.99407675	SF						
17461	14216	180	180	160	0	0	-97.90842191	37.9678718	RN						
17462	10951	54	54	35	0	0	-97.7960572	37.9430422	RN						
17463	38820	0	0	0	0	0	-99.54775438	37.77345911	ED						
17464	5681	196.0346907	196.0346907	130	0	0	-99.15068733	37.97442843	ED						
17465	20158	112.7377237	112.7377237	130	0	0	-98.75188702	37.93405547	SF						
17466	26238	176.75	176.75	120	0	0	-98.92647458	38.23587834	PN						
17467	28291	71.52899638	71.52899638	42	0	0	-99.39057116	37.8860376	ED						
17468	11427	0	0	0	0	0	-99.17281137	38.13444608	PN						
17469	10201	167.079432	167.079432	125	0	0	-100.0722141	37.69285092	FO						
17470	63231	47.29677061	47.29677061	125	0	0	-97.38422347	37.57501673	SG						
17471	49544	72.94438256	72.94438256	79	0	0	-98.98690239	38.46461772	BT						
17472	3557	172.9778334	172.9778334	130	0	0	-98.97255517	37.56815302	PR						
17473	16185	14.27032601	14.27032601	13	0	0	-97.42657131	38.30623607	MP						
17474	46064	0	0	0	0	0	-99.03592735	38.00392996	PN						
17475	14841	195.5833333	195.5833333	130	0	0	-99.09101351	38.0036862	PN						
17476	63936	0	0	0	0	0	-97.62389046	37.87967876	SG						
17477	17481	357	357	205	0	0	-100.8025772	39.44009419	TH						
17478	51153	206	206	140	0	0	-99.28157983	37.66261888	KW						
17479	60813	0	0	0	0	0	-98.15900672	38.29119046	RC						
17480	30930	0	0	0	0	0	-102.0288674	39.98390043	CN						
17481	22991	188.5	188.5	180	0	0	-99.3644004	38.15830467	PN						
17482	60966	0	0	0	0	0	-97.51169762	38.22089828	MP						
17483	38928	0	0	0	0	0	-99.99071348	37.032069	CA						
17484	20788	0	0	0	0	0	-99.24080401	39.71550206	PL						
17485	44971	0	0	0	0	0	-99.8559584	38.07922411	HG						
17486	61500	171	171	129	0	0	-97.61524068	38.19218958	MP						
17487	37783	169	169	122	0	0	-101.1576953	39.38458313	TH						
17488	34306	30	30	40	0	0	-100.0333456	39.29155481	GH						
17489	38079	0	0	0	0	0	-100.4578134	38.90932251	GO						
17490	45228	219	219	120	0	0	-101.4007007	39.73835672	RA						
17491	22250	41	41	90	0	0	-99.71151085	38.14219722	HG						
17492	26909	0	0	0	0	0	-98.37082365	38.38320112	RC						
17493	13177	139.9661195	139.9661195	85	0	0	-97.56417833	39.57435161	CD						
17494	24712	142	142	92	0	0	-100.442986	39.11813738	GO						
17495	14312	0	0	0	0	0	-97.35905627	37.52541707	SG						
17496	3814	117.7777573	117.7777573	62	0	0	-99.69649151	38.13780016	HG						
17497	61309	232.3153834	232.3153834	240	0	0	-100.0553069	39.49805384	GH						
17498	8436	251	251	106	0	0	-101.433452	39.33746209	SH						
17499	15067	0	0	0	0	0	-101.750471	39.61258475	CN						
17500	1935	259	259	127	0	0	-101.4257613	39.70972685	CN						
17501	2409	0	0	0	0	0	-101.8413612	39.75387199	CN						
17502	39785	87.9082771	87.9082771	78	0	0	-99.35950517	38.45413363	RH						
17503	22242	62.63599007	62.63599007	74	0	0	-99.39754241	38.46688277	RH						
17504	61705	116	116	90	0	0	-97.66531324	37.98781146	HV						
17505	21908	163.7638062	163.7638062	125	0	0	-100.275632	39.08923689	GO						
17506	18068	14.54572796	14.54572796	110	0	0	-101.0535637	39.53284222	TH						
17507	52047	0	0	0	0	0	-97.65268376	37.85316836	SG						
17508	24508	60.84529432	60.84529432	50	0	0	-99.69818936	38.24012633	HG						
17509	54884	1.362279078	0	0	0	0	-97.88965479	37.28706992	HP						
17510	33000	0.006751552	0	0	0	0	-97.41252478	37.59412815	SG						
17511	41176	46	46	44	0	0	-97.58934268	38.7652435	SA						
17512	15078	0	0	0	0	0	-100.6982463	39.7420752	DC						
17513	7967	0	0	0	0	0	-98.01418319	38.06798841	RN						
17514	29390	118.8813292	118.8813292	118	0	0	-97.40370926	37.88717184	SG						
17515	64221	0	0	0	0	0	-97.40249374	37.74142891	SG						
17516	35596	240	240	120	0	0	-101.778882	39.61332469	CN						
17517	54496	41	41	48	0	0	-101.0498346	39.79955118	RA						
17518	10222	68.70931806	68.70931806	68	0	0	-98.19712068	38.23159491	RC						
17519	48641	151.6183777	151.6183777	126	0	0	-98.94506588	38.01864291	PN						
17520	13834	181.4264802	181.4264802	130	0	0	-99.201025	37.90164578	ED						
17521	31553	137	137	120	0	0	-101.3153994	39.52984992	TH						
17522	10497	6	6	15	0	0	-97.81714847	39.93117694	RP						
17523	62120	44.79808256	44.79808256	36	0	0	-100.2645414	39.05104734	GO						
17524	64350	0	0	0	0	0	-99.62593556	39.58919825	PL						
17525	24456	178	178	120	0	0	-100.5539507	39.37929495	SD						
17526	757	51.34248476	0	0	51.34248476	0	-97.61795386	39.56370179	CD						
17527	50055	177	177	130	0	0	-100.5482408	39.43371444	SD						
17528	7671	328.6038711	0	0	0	0	-98.20528018	38.32965245	RC						
17529	26193	26	0	0	0	0	-99.40701405	37.88519475	ED						
17530	52928	77.42066159	77.42066159	54	0	0	-100.114981	39.9378255	NT						
17531	37438	49	49	50	0	0	-97.62207479	38.63568546	SA						
17532	38759	0	0	0	0	0	-97.63521017	39.60006515	CD						
17533	18539	194	194	130	0	0	-99.39104678	37.79586006	ED						
17534	27790	0	0	0	0	0	-100.1719169	37.76325609	FO						
17535	23727	131.7074368	131.7074368	74	0	0	-97.62483112	38.16287987	HV						
17536	63135	0	0	106	0	0	-97.50431343	37.78150196	SG						
17537	181	0	0	0	0	0	-97.74356607	37.938364	RN						
17538	4061	0	0	0	0	0	-100.8745945	39.92259895	RA						
17539	36115	97.56023459	97.56023459	129	0	0	-97.41212088	39.52039817	CD						
17540	51517	0	0	0	0	0	-100.0332077	39.34917056	GH						
17541	42751	136	136	123	0	0	-101.0853177	37.72548206	HS						
17542	25943	0	0	0	0	0	-97.59386139	39.74319899	RP						
17543	41632	145	145	120	0	0	-101.8751743	39.24435124	SH						
17544	47374	138.7876668	138.7876668	120	0	0	-100.4382276	39.2711056	SD						
17545	42578	0	0	0	0	0	-100.8779193	38.008518	FI						
17546	44499	0	0	0	0	0	-99.4358488	39.95848406	PL						
17547	21665	0	0	0	0	0	-99.42363399	39.39190601	RO						
17548	64435	0	0	0	0	0	-100.2553354	38.8144386	GO						
17549	44574	0	0	0	0	0	-101.7582271	37.54221248	ST						
17550	14094	247	247	125	0	0	-100.815278	37.90586295	FI						
17551	48413	14.35011708	0	0	0	14.35011708	-100.8968023	38.00007325	FI						
17552	15646	231	231	120	0	0	-100.9208299	39.41967396	TH						
17553	5797	0	0	0	0	0	-101.7780398	39.80452779	CN						
17554	61510	37.14581204	0	0	0	37.14581204	-98.62595313	39.81375376	SM						
17555	5143	181	181	105	0	0	-101.8093631	39.43502741	SH						
17556	45635	139	139	128	0	0	-101.2856463	38.02619957	KE						
17557	48363	0	0	0	0	0	-100.5980374	37.71324405	GY						
17558	1608	0	0	0	0	0	-101.0746529	38.11856876	FI						
17559	53540	260	260	180	0	0	-101.5212922	39.27366664	SH						
17560	25976	0	0	0	0	0	-97.72513863	39.5626829	CD						
17561	32676	0	0	0	0	0	-100.694156	38.1454408	FI						
17562	65833	0	0	0	0	0	-99.68647578	39.81343734	NT						
17563	31967	321	321	390	0	0	-100.5074399	39.46753413	SD						
17564	22427	0	0	0	0	0	-102.0278813	37.3506903	MT						
17565	25351	0	0	0	0	0	-99.95944094	38.66502342	NS						
17566	65252	0.301057845	0	0	0	0	-100.0278565	39.88651482	NT						
17567	50611	0	0	0	0	0	-100.0978159	39.83456256	NT						
17568	13399	0	0	0	0	0	-99.33181755	39.77289669	PL						
17569	18931	0	0	0	0	0	-99.32936045	39.77120869	PL						
17570	13125	0	0	0	0	0	-99.52743087	39.95884739	PL						
17571	10558	0	0	0	0	0	-101.3488035	39.20795221	TH						
17572	16756	529	529	454	0	0	-101.0178053	37.45109459	HS						
17573	66246	0	0	0	0	0	-100.6028976	38.94396034	GO						
17574	25759	272	272	136	0	0	-100.9429831	37.89861374	FI						
17575	47605	0	0	0	0	0	-100.8683952	38.30488208	SC						
17576	45543	0	0	0	0	0	-100.6615428	37.71092366	HS						
17577	60045	0	0	0	0	0	-101.5711064	37.04669103	MT						
17578	953	0	0	0	0	0	-100.4114958	38.78593464	GO						
17579	44082	0	0	0	0	0	-100.4558518	38.7284177	GO						
17580	26681	106	106	122	0	0	-100.5099904	39.53725397	SD						
17581	22664	80	80	244	0	0	-101.4523925	37.43182707	GT						
17582	24705	238.2714799	238.2714799	240	0	0	-101.257215	38.55927855	WH						
17583	27757	117.2646394	117.2646394	65	0	0	-100.194193	39.57545373	DC						
17584	60777	5.1090836	0	0	0	5.1090836	-100.814167	39.3431451	TH						
17585	53523	145	145	132	0	0	-101.190398	37.8538102	KE						
17586	29571	499.1637282	499.1637282	425	0	0	-102.0435145	38.8392911	WA						
17587	8628	90	90	81	0	0	-101.8441631	39.20534211	SH						
17588	34384	205	205	118	0	0	-101.7917323	39.32894971	SH						
17589	66210	0	0	0	0	0	-99.84708859	39.20936643	GH						
17590	20355	68	68	34	0	0	-101.6702983	39.68554464	CN						
17591	1095	242	242	150	0	0	-101.4558228	39.47153959	SH						
17592	61066	450	450	300	0	0	-101.0409939	37.68813601	HS						
17593	8545	278	278	140	0	0	-100.5477394	37.2976124	ME						
17594	35701	39.20281049	0	0	1.202810487	38	-100.7721152	38.00408188	FI						
17595	14381	107.0427895	107.0427895	240	0	0	-101.5350743	37.61649339	ST						
17596	16326	376	376	250	0	0	-101.2937047	37.30430765	SV						
17597	40836	104.9515269	104.9515269	228	0	0	-101.1038814	38.62358691	SC						
17598	40434	233	233	120	0	0	-101.4665249	37.14191515	SV						
17599	13780	693	693	375	0	0	-100.6068858	37.09893105	ME						
17600	22617	585.1232619	585.1232619	310	0	0	-101.9819637	38.84283238	WA						
17601	35356	0.085621956	0	0	0	0.085621956	-101.0267851	38.48268593	SC						
17602	36025	337	337	244	0	0	-101.176816	38.04592939	KE						
17603	3466	228	228	136	0	0	-100.9367611	37.22451338	SW						
17604	25613	350.1631114	350.1631114	240	0	0	-101.6364893	37.69295513	ST						
17605	719	0	0	0	0	0	-101.1722406	37.86848964	KE						
17606	9174	169.4538301	169.4538301	180	0	0	-101.3170345	38.6418518	WH						
17607	6014	218	218	119	0	0	-100.1959523	37.42251146	ME						
17608	5469	0	0	0	0	0	-100.8467482	38.51815962	SC						
17609	25852	105.533388	105.533388	55	0	0	-101.3023363	38.55424815	WH						
17610	36469	486	486	291	0	0	-101.3844836	37.19173562	SV						
17611	30316	0	0	0	0	0	-101.0812785	37.69295446	HS						
17612	51569	815	815	470	0	0	-101.0890928	37.48187427	HS						
17613	357	9.200002455	0	0	9.200002455	0	-101.2105854	37.32224681	SV						
17614	19081	0	0	0	0	0	-100.8146513	37.96625557	FI						
17615	8459	0	0	0	0	0	-100.6330854	37.561231	GY						
17616	54175	0	0	0	0	0	-100.6467552	37.87109632	GY						
17617	28628	158	158	86	0	0	-101.5671828	38.35369688	WH						
17618	30884	0	0	0	0	0	-101.5591868	37.61960054	ST						
17619	16469	530	530	330	0	0	-100.7709579	37.65451425	HS						
17620	7232	0	0	0	0	0	-101.3738744	38.01709782	KE						
17621	31069	219	219	125	0	0	-100.9484987	37.74761772	FI						
17622	22750	90.31367097	90.31367097	120	0	0	-101.1459256	38.64334939	WH						
17623	4354	195	195	125	0	0	-101.2635088	37.84637878	KE						
17624	28206	485	485	260	0	0	-100.5867322	37.01803679	ME						
17625	47586	161	161	125	0	0	-100.5652281	37.80602346	GY						
17626	4809	173	173	125	0	0	-101.842413	37.74425265	HM						
17627	45057	276.147994	276.147994	125	0	0	-100.7590204	38.0155647	FI						
17628	43772	1.198891518	1.198891518	1	0	0	-100.9930482	38.313054	SC						
17629	47883	351	351	362	0	0	-100.5983814	37.38025279	ME						
17630	33042	100	100	118	0	0	-100.3282197	37.91444958	GY						
17631	21695	0	0	0	0	0	-101.1298181	37.78420104	KE						
17632	45575	290	290	125	0	0	-100.5709906	37.37695288	ME						
17633	14800	0	0	0	0	0	-101.7533413	38.66107023	GL						
17634	45101	0	0	0	0	0	-100.6521469	37.63114685	GY						
17635	13295	0	0	0	0	0	-100.9290157	37.98597861	FI						
17636	39235	0	0	0	0	0	-100.4492135	38.50790777	LE						
17637	6570	0	0	0	0	0	-100.8208185	37.97389158	FI						
17638	48656	0	0	0	0	0	-101.0722846	38.64233148	SC						
17639	34289	215.7378679	215.7378679	125	0	0	-101.5134599	38.68946798	WH						
17640	23263	0	0	0	0	0	-100.8666764	38.03322284	FI						
17641	54999	169	169	125	0	0	-100.6155838	37.58706183	GY						
17642	23610	158	158	120	0	0	-101.3998975	37.60082966	GT						
17643	33331	0	0	0	0	0	-101.0352593	38.49237831	SC						
17644	5996	255	255	180	0	0	-101.8348028	37.99672293	HM						
17645	37530	390	390	260	0	0	-101.1627602	37.14471594	SV						
17646	22057	311	311	211	0	0	-100.5452282	37.70039805	GY						
17647	1600	291	291	286	0	0	-100.7171837	37.22061052	SW						
17648	23208	283.3902612	283.3902612	250	0	0	-101.8911775	37.66564212	ST						
17649	33728	300	300	250	0	0	-100.954288	37.20245095	SW						
17650	25154	260	260	125	0	0	-100.9283135	37.24297199	SW						
17651	41534	243	243	260	0	0	-100.9749009	38.09451355	FI						
17652	47977	26.7300085	0	0	0	26.7300085	-101.2445875	37.43077004	GT						
17653	50502	0	0	0	0	0	-100.4929204	37.68941383	GY						
17654	50959	217	217	122	0	0	-101.2299886	37.6478407	GT						
17655	52931	298.1239892	298.1239892	310	0	0	-101.8801065	38.68082932	GL						
17656	44392	0	0	0	0	0	-100.8992648	37.97547214	FI						
17657	42630	0	0	0	0	0	-101.3458652	38.06870837	KE						
17658	25056	0	0	0	0	0	-101.0709136	37.95602897	FI						
17659	21488	168	168	125	0	0	-100.4108751	37.76995206	GY						
17660	64300	451	451	519	0	0	-101.5213071	37.65363798	GT						
17661	64448	551	551	320	0	0	-101.0582337	37.08476565	SW						
17662	65036	493	493	257	0	0	-101.0310842	37.1060055	SW						
17663	7670	0	0	138	0	0	-97.33600371	39.6215799	WS						
17664	40680	24.90647566	24.90647566	11	0	0	-97.20870583	38.34595118	MN						
17665	54538	64.933666	64.933666	56	0	0	-96.62689794	39.51374777	PT						
17666	21140	0	0	0	0	0	-95.43006251	39.37309835	JF						
17667	32750	35.57899776	0	0	35.57899776	0	-97.01187098	39.21161466	CY						
17668	62333	66.69735554	0	0	0	66.69735554	-101.5526945	38.27743679	WH						
17669	54807	0.740522509	0.740522509	3	0	0	-101.1568568	37.92576426	KE						
17670	66931	226	226	240	0	0	-97.29366988	39.63547007	WS						
17671	48126	0	0	0	0	0	-101.8655948	37.79156753	HM						
17672	64315	0	0	0	0	0	-101.5387433	37.14060456	SV						
17673	65203	0	0	0	0	0	-101.4849932	38.31456763	WH						
17674	54389	241	241	115	0	0	-100.8682376	37.73674388	FI						
17675	13088	98.6110216	98.6110216	140	0	0	-96.37733476	39.17368772	PT						
17676	19277	0	0	0	0	0	-101.725802	37.44858775	ST						
17677	13070	28.0781707	0	0	0	28.0781707	-100.5866352	37.09710222	ME						
17678	4427	89.22989342	89.22989342	131	0	0	-96.13352189	39.17697738	WB						
17679	9452	0	0	0	0	0	-96.2979751	39.17733706	WB						
17680	52676	272	272	124	0	0	-100.6295731	37.65662365	GY						
17681	3217	51.38913184	51.38913184	130	0	0	-96.72778639	39.69219091	MS						
17682	24886	19.100325	0	0	0	19.100325	-97.06828661	39.86528374	WS						
17683	8613	5.50558384	5.50558384	15	0	0	-96.39557672	39.16431735	RL						
17684	22147	0	0	0	0	0	-100.8448592	37.99875469	FI						
17685	11635	0	0	0	0	0	-101.7842463	37.7412019	HM						
17686	27872	670	670	478	0	0	-100.7231996	37.31794547	SW						
17687	21175	102.6941762	102.6941762	70	0	0	-97.57866843	37.95264353	HV						
17688	32285	32.08067491	0	0	0	32.08067491	-101.682088	37.04220965	MT						
17689	63585	532	532	260	0	0	-101.3058196	37.73199796	GT						
17690	37937	0	0	0	0	0	-101.3654732	37.71638553	GT						
17691	45151	106.4271707	106.4271707	130	0	0	-96.0500301	39.16411786	PT						
17692	63348	187	187	181	0	0	-100.815993	37.14529353	SW						
17693	39912	59.24671092	59.24671092	108	0	0	-101.431425	38.66737237	WH						
17694	64419	0	0	0	0	0	-97.83341729	38.09706072	RN						
17695	19159	70.72035992	70.72035992	110	0	0	-95.972438	39.12714873	SN						
17696	38694	58	58	122	0	0	-97.13698568	38.29299655	MN						
17697	64867	0	0	0	0	0	-94.90086354	39.01226432	WY						
17698	22287	0	0	0	0	0	-101.0982179	38.09755524	FI						
17699	18034	34.78046715	0	0	0	34.78046715	-101.950399	37.22791107	MT						
17700	16330	0.158326965	0	0	0.158326965	0	-94.85435033	39.26899182	LV						
17701	65075	779	779	375	0	0	-101.021515	37.07587578	SW						
17702	38491	187	187	130	0	0	-100.8162477	37.93843276	FI						
17703	35019	7.5	7.5	6	0	0	-97.15137987	39.39368626	CY						
17704	64215	0	0	0	0	0	-96.8731972	39.03244678	GE						
17705	31179	13.16982302	0	0	0	13.16982302	-100.8930143	37.86040523	FI						
17706	42436	434	434	244	0	0	-100.4703988	37.41280036	ME						
17707	45019	3.084293128	0	0	3.084293128	0	-95.10235718	38.55125338	FR						
17708	5175	140	140	160	0	0	-97.69288004	39.97612898	RP						
17709	15044	91.13551899	91.13551899	93	0	0	-96.57876086	39.24444631	PT						
17710	44281	17.70809358	0	0	17.70809358	0	-100.8097146	37.95464402	FI						
17711	16337	0	0	0	0	0	-96.02958901	39.07330949	WB						
17712	60407	0	0	0	0	0	-100.6327236	37.72081783	GY						
17713	20380	73	73	66	0	0	-97.56909035	37.94332655	HV						
17714	48575	39.06202528	0	0	0	39.06202528	-100.0446885	37.353999	CA						
17715	54725	0	0	0	0	0	-99.82193226	38.27957669	NS						
17716	1228	105	105	117	0	0	-97.44021327	38.32859875	MP						
17717	4506	96	96	60	0	0	-99.98810947	37.68516956	FO						
17718	50822	0	0	0	0	0	-98.93712632	38.03570078	PN						
17719	49856	205.1452965	205.1452965	120	0	0	-99.61734961	37.61229297	FO						
